Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
40,0,628,500,4.552786404500042,0,0,2
40,1,312,536,4.9,0,0,3
40,2,487,519,4.841886116991581,0,0,2
40,3,544,424,4.95,0,0,2
40,4,531,570,4.95,0,0,3
40,5,574,567,4.745049024320361,0,0,2
40,6,373,417,4.699999999999999,0,0,2
40,7,554,595,4.776393202250022,0,0,3
40,8,587,386,4.75,0,0,3
40,9,575,496,4.787867965644035,0,0,2
40,10,691,618,4.841886116991581,0,0,2
40,11,412,595,4.9,0,0,2
40,12,627,654,0.0,1,0,2
40,13,664,632,4.888196601125011,0,0,2
40,14,555,548,4.9,0,0,3
40,15,652,579,4.841886116991581,0,0,2
40,16,618,535,4.539022777135356,0,0,3
40,17,296,393,4.327318797646315,0,0,2
40,18,459,620,4.525658350974743,0,0,2
40,19,677,582,4.929289321881345,0,0,2
40,20,445,519,4.787867965644035,0,0,2
40,21,618,456,4.745049024320361,0,0,2
40,22,529,353,4.9,0,0,2
40,23,441,410,4.699999999999999,0,0,2
40,24,468,713,4.888196601125011,0,0,3
40,25,463,499,4.745049024320361,0,0,3
40,26,661,627,4.75,0,0,3
40,27,348,520,4.683772233983162,0,0,3
40,28,547,483,4.8,0,0,2
40,29,647,614,4.664589803375032,0,0,3
40,30,423,273,4.525658350974743,0,0,3
40,31,548,616,4.9,0,0,3
40,32,579,607,4.717157287525381,0,0,2
40,33,347,585,4.271989011071948,0,0,3
40,34,552,332,4.793844718719117,0,0,3
40,35,547,470,4.6958618734850885,0,0,2
40,36,553,682,4.9,0,0,3
40,37,611,474,4.635994505535973,0,0,3
40,38,464,540,4.75,0,0,2
40,39,420,660,0.0,1,0,1
40,40,507,342,0.0,1,0,2
40,41,632,546,0.0,1,0,2
40,42,421,665,0.0,1,0,2
40,43,302,538,0.0,1,0,2
40,44,470,638,0.0,1,0,2
40,45,583,677,0.0,1,0,2
40,46,519,518,0.0,1,0,2
40,47,656,538,0.0,1,0,2
40,48,467,480,0.0,1,0,2
40,49,191,424,0.0,1,0,2
40,50,555,558,0.0,1,0,2
40,51,403,546,0.0,1,0,2
40,52,158,558,0.0,1,0,2
40,53,507,558,0.0,1,0,2
40,54,483,369,0.0,1,0,2
40,55,550,498,0.0,1,0,2
40,56,488,650,0.0,1,0,2
40,57,572,437,0.0,1,0,2
40,58,359,534,0.0,1,0,2
40,59,488,668,0.0,1,0,2
40,60,183,453,0.0,1,0,2
40,61,531,473,0.0,1,0,2
40,62,649,533,0.0,1,0,2
40,63,467,765,0.0,1,0,2
40,64,565,341,0.0,1,0,2
40,65,392,446,0.0,1,0,2
40,66,409,621,0.0,1,0,2
40,67,631,644,4.679843788128358,0,0,2
40,68,489,457,0.0,1,0,2
40,69,326,698,0.0,1,0,2
40,70,505,585,0.0,1,0,2
40,71,602,579,0.0,1,0,2
40,72,414,550,0.0,1,0,2
40,73,437,571,0.0,1,0,2
40,74,559,409,0.0,1,0,2
40,75,526,487,0.0,1,0,2
40,76,409,604,0.0,1,0,2
40,77,425,412,0.0,1,0,2
40,78,370,445,0.0,1,0,2
40,79,575,610,0.0,1,0,2
40,80,600,578,0.0,1,0,2
40,81,347,490,0.0,1,0,2
40,82,420,473,0.0,1,0,2
40,83,419,438,0.0,1,0,2
40,84,368,486,0.0,1,0,2
40,85,547,408,0.0,1,0,2
40,86,426,469,0.0,1,0,2
40,87,545,590,0.0,1,0,2
40,88,407,549,0.0,1,0,2
40,89,603,229,0.0,1,0,2
40,90,448,603,0.0,1,0,2
40,91,431,550,0.0,1,0,2
40,92,472,696,0.0,1,0,2
40,93,445,630,0.0,1,0,2
40,94,320,425,0.0,1,0,2
40,95,369,535,0.0,1,0,2
40,96,688,548,0.0,1,0,2
40,97,575,605,0.0,1,0,2
40,98,525,530,0.0,1,0,3
40,99,522,587,0.0,1,0,3
40,100,530,448,0.0,1,0,3
40,101,574,480,0.0,1,0,3
40,102,517,424,0.0,1,0,3
40,103,834,714,0.0,1,0,3
40,104,386,681,0.0,1,0,3
40,105,550,531,0.0,1,0,3
40,106,405,480,0.0,1,0,3
40,107,750,551,0.0,1,0,3
40,108,374,493,0.0,1,0,3
40,109,540,550,0.0,1,0,3
40,110,350,919,0.0,1,0,3
40,111,453,454,0.0,1,0,3
40,112,292,515,0.0,1,0,3
40,113,391,657,0.0,1,0,3
40,114,404,707,0.0,1,0,3
40,115,331,717,0.0,1,0,3
40,116,391,498,0.0,1,0,3
40,117,531,473,0.0,1,0,3
40,118,385,519,0.0,1,0,3
40,119,334,304,0.0,1,0,3
40,120,498,466,0.0,1,0,3
40,121,470,540,0.0,1,0,3
40,122,372,182,0.0,1,0,3
40,123,412,504,0.0,1,0,3
40,124,640,361,0.0,1,0,3
40,125,441,417,0.0,1,0,3
40,126,471,186,0.0,1,0,3
40,127,423,707,0.0,1,0,3
40,128,439,413,0.0,1,0,3
40,129,543,326,0.0,1,0,3
40,130,320,427,0.0,1,0,3
40,131,423,454,0.0,1,0,3
40,132,578,411,0.0,1,0,3
40,133,348,526,0.0,1,0,3
40,134,544,665,0.0,1,0,3
40,135,696,631,0.0,1,0,3
40,136,340,519,0.0,1,0,3
40,137,379,386,0.0,1,0,3
40,138,708,407,0.0,1,0,3
40,139,510,416,0.0,1,0,3
40,140,378,547,0.0,1,0,3
40,141,408,515,0.0,1,0,3
40,142,650,542,0.0,1,0,3
40,143,465,405,0.0,1,0,3
40,144,580,380,0.0,1,0,3
40,145,519,473,0.0,1,0,3
40,146,661,370,0.0,1,0,3
40,147,678,410,0.0,1,0,3
40,148,483,541,0.0,1,0,3
40,149,441,461,0.0,1,0,3
40,150,464,549,0.0,1,0,3
40,151,466,459,0.0,1,0,3
40,152,445,391,0.0,1,0,3
40,153,564,633,0.0,1,0,3
