Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,2.269382820567892,[D@46b61c56,64.0%,64.0%,26.01626016260163%,32,32,32,123
2,2.73927164452389,[D@2e48362c,68.0%,68.0%,23.776223776223777%,34,34,34,143
3,3.080940324068824,[D@1efe439d,74.0%,74.0%,28.030303030303028%,37,37,37,132
4,3.1411682038886846,[D@be68757,74.0%,74.0%,27.40740740740741%,37,37,37,135
5,3.194619861947885,[D@7d446ed1,76.0%,76.0%,27.941176470588236%,38,38,38,136
6,3.254389386222516,[D@12d2ce03,76.0%,76.0%,27.73722627737226%,38,38,38,137
7,3.3514052625026762,[D@7e5c856f,78.0%,78.0%,28.467153284671532%,39,39,39,137
8,3.387625390703279,[D@413f69cc,78.0%,78.0%,28.26086956521739%,39,39,39,138
9,3.40924297459631,[D@1f53a5dc,78.0%,78.0%,28.26086956521739%,39,39,39,138
10,3.4265783875334552,[D@1b75c2e3,78.0%,78.0%,26.71232876712329%,39,39,39,146
11,3.4388780265249723,[D@1984b1f,78.0%,78.0%,26.71232876712329%,39,39,39,146
12,3.497787796324971,[D@3bd323e9,78.0%,78.0%,26.71232876712329%,39,39,39,146
13,3.522865261713205,[D@39ac0c0a,78.0%,78.0%,26.71232876712329%,39,39,39,146
14,3.5345858381168993,[D@c7ba306,78.0%,78.0%,26.71232876712329%,39,39,39,146
15,3.542382277077449,[D@4ff8d125,78.0%,78.0%,26.71232876712329%,39,39,39,146
16,3.557028048282943,[D@6d167f58,78.0%,78.0%,26.71232876712329%,39,39,39,146
17,3.576873347343226,[D@3403e2ac,78.0%,78.0%,26.71232876712329%,39,39,39,146
18,3.5830536872307253,[D@65b104b9,78.0%,78.0%,26.71232876712329%,39,39,39,146
19,3.5924282373180865,[D@6c4980d3,78.0%,78.0%,26.71232876712329%,39,39,39,146
20,3.6008117667171273,[D@327bcebd,78.0%,78.0%,26.71232876712329%,39,39,39,146
21,3.6140075949871,[D@19c65cdc,78.0%,78.0%,26.71232876712329%,39,39,39,146
22,3.6140075949871,[D@74bf1791,78.0%,78.0%,26.71232876712329%,39,39,39,146
23,3.629335515041051,[D@54504ecd,78.0%,78.0%,26.71232876712329%,39,39,39,146
24,3.6337919030747177,[D@38b27cdc,78.0%,78.0%,26.71232876712329%,39,39,39,146
25,3.640304688398567,[D@1339e7aa,78.0%,78.0%,26.71232876712329%,39,39,39,146
