Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,404,519,4.5809236346439945,23,1,2
1,2,640,241,0.0,5,0,2
1,3,375,448,4.254178305491186,18,1,2
1,4,380,355,4.659963237281614,16,1,2
1,5,537,565,4.649108278809544,18,1,2
1,6,590,541,4.370516084399291,14,1,2
1,7,427,267,4.299553713693905,12,1,2
1,8,416,416,4.4517071950134675,21,1,2
1,9,606,335,4.435974291366076,11,1,2
1,10,524,355,3.931122083678402,18,1,2
1,11,540,414,3.461941158472798,21,1,2
1,12,448,645,4.303580586140794,14,1,2
1,13,701,754,0.0,2,0,2
1,14,448,504,4.254178305491186,25,1,2
1,15,652,593,3.3445166868856697,11,1,2
1,16,569,494,3.5979925107190045,18,1,2
1,17,327,560,4.54723074309313,13,1,2
1,18,508,351,4.0009379398655955,18,1,2
1,19,451,228,3.841876517809953,10,1,2
1,20,706,542,2.3220810318458103,9,1,2
1,21,318,420,4.698960135530193,15,1,2
1,22,494,291,1.9947961799571727,14,1,2
1,23,452,585,2.651995528113287,18,1,2
1,24,433,633,3.386579719973744,14,1,2
1,25,620,696,1.7742248993458951,8,1,2
1,26,567,435,3.5549653983381573,19,1,2
1,27,531,552,3.5096141439211124,21,1,2
1,28,687,487,0.04091742355503811,12,1,2
1,29,469,610,2.208383085020439,16,1,2
1,30,362,420,2.8237072807179637,16,1,2
1,31,424,632,1.5013395420532731,14,1,2
1,32,371,310,4.625,11,1,2
1,33,762,557,0.0,4,0,2
1,34,578,397,0.0,18,1,2
1,35,625,647,0.0,10,1,2
1,36,431,478,0.0,25,1,2
1,37,512,329,0.0,15,1,2
1,38,513,398,0.0,22,1,2
1,39,657,376,0.0,8,1,2
1,40,344,480,0.0,16,1,2
1,41,517,564,0.0,19,1,2
1,42,670,384,0.0,6,1,2
1,43,463,590,0.0,17,1,2
1,44,537,522,0.0,18,1,2
1,45,457,477,0.0,26,1,2
1,46,777,459,0.0,2,0,2
1,47,521,642,0.0,15,1,2
1,48,414,517,0.0,24,1,2
1,49,613,505,0.0,13,1,2
1,50,514,662,0.0,14,1,2
1,51,256,519,0.0,7,1,2
1,52,579,496,0.0,19,1,2
1,53,450,523,0.0,22,1,2
1,54,748,705,0.0,2,0,2
1,55,440,635,0.0,14,1,2
1,56,435,391,0.0,22,1,2
1,57,633,507,0.0,13,1,2
1,58,361,723,0.0,5,0,2
1,59,382,699,0.0,9,1,2
1,60,318,592,0.0,9,1,2
1,61,446,477,4.5742653408518406,14,1,3
1,62,495,527,4.1097753092617575,17,1,3
1,63,550,606,3.924709341619672,10,1,3
1,64,237,409,0.0,4,0,3
1,65,399,571,3.6940042113391023,12,1,3
1,66,364,572,2.590383847995702,10,1,3
1,67,584,345,4.326854399108187,10,1,3
1,68,318,624,1.1805595959617328,6,1,3
1,69,549,545,4.586176366068829,17,1,3
1,70,218,533,0.0,4,0,3
1,71,651,384,3.5112925069040593,11,1,3
1,72,705,540,4.010997977757375,7,1,3
1,73,470,572,2.1240219055076235,16,1,3
1,74,763,573,0.0,5,0,3
1,75,420,379,3.8861665295027263,12,1,3
1,76,343,641,0.45212961926134054,6,1,3
1,77,660,456,3.9008526031509696,11,1,3
1,78,699,528,3.1397244827714363,9,1,3
1,79,224,530,0.0,4,0,3
1,80,714,411,1.7610765677466225,7,1,3
1,81,564,542,1.6291692418633652,17,1,3
1,82,640,491,0.2890420294806283,11,1,3
1,83,462,682,0.0,6,1,3
1,84,560,197,0.0,4,0,3
1,85,466,466,3.2835356106228133,16,1,3
1,86,504,691,0.0,6,1,3
1,87,508,628,0.0,10,1,3
1,88,300,524,1.8501984189476315,8,1,3
1,89,575,601,0.0,10,1,3
1,90,442,73,0.0,0,0,3
1,91,455,407,4.278889744907202,14,1,3
1,92,697,374,0.0,6,1,3
1,93,327,452,0.0,11,1,3
1,94,356,318,0.0,7,1,3
1,95,517,179,0.0,1,0,3
1,96,710,423,0.0,8,1,3
1,97,355,500,0.0,12,1,3
1,98,485,239,0.0,5,0,3
1,99,474,436,0.0,15,1,3
1,100,268,447,0.0,6,1,3

