Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@47404bea,0.0%,0.0%,0.0%,0,0,0,3
2,0.0,[D@305f7627,0.0%,0.0%,0.0%,0,0,0,3
3,0.0,[D@5d018107,0.0%,0.0%,0.0%,0,0,0,3
4,0.0,[D@6cbcf243,0.0%,0.0%,0.0%,0,0,0,3
5,0.0,[D@29e6eb25,0.0%,0.0%,0.0%,0,0,0,3
6,0.0,[D@62435e70,0.0%,0.0%,0.0%,0,0,0,3
7,0.0,[D@339bf286,0.0%,0.0%,0.0%,0,0,0,3
8,0.0,[D@38be305c,0.0%,0.0%,0.0%,0,0,0,3
9,0.0,[D@269f4bad,0.0%,0.0%,0.0%,0,0,0,3
10,0.0,[D@5ed731d0,0.0%,0.0%,0.0%,0,0,0,3
11,0.0,[D@3234f74e,0.0%,0.0%,0.0%,0,0,0,3
12,0.0,[D@7bc10d84,0.0%,0.0%,0.0%,0,0,0,3
13,0.0,[D@275fe372,0.0%,0.0%,0.0%,0,0,0,3
14,0.0,[D@40e10ff8,0.0%,0.0%,0.0%,0,0,0,3
15,0.0,[D@557a1e2d,0.0%,0.0%,0.0%,0,0,0,3
16,0.0,[D@26a4842b,0.0%,0.0%,0.0%,0,0,0,3
17,0.0,[D@7e38a7fe,0.0%,0.0%,0.0%,0,0,0,3
18,0.0,[D@366ef90e,0.0%,0.0%,0.0%,0,0,0,3
19,0.0,[D@33e01298,0.0%,0.0%,0.0%,0,0,0,3
20,0.0,[D@31e75d13,0.0%,0.0%,0.0%,0,0,0,3
21,0.0,[D@a5b0b86,0.0%,0.0%,0.0%,0,0,0,3
22,0.0,[D@4b3c354a,0.0%,0.0%,0.0%,0,0,0,3
23,0.0,[D@78fb9a67,0.0%,0.0%,0.0%,0,0,0,3
24,0.0,[D@73ff4fae,0.0%,0.0%,0.0%,0,0,0,3
25,0.0,[D@21aa6d6c,0.0%,0.0%,0.0%,0,0,0,3
26,0.0,[D@b968a76,0.0%,0.0%,0.0%,0,0,0,3
27,0.0,[D@2f9a01c1,0.0%,0.0%,0.0%,0,0,0,3
