Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.564660362210674,[D@33d05366,88.0%,88.0%,29.13907284768212%,44,44,44,151
2,3.773344478163501,[D@27a0a5a2,88.0%,88.0%,24.581005586592177%,44,44,44,179
3,3.94452091162246,[D@7692cd34,90.0%,90.0%,27.27272727272727%,45,45,45,165
4,4.044359296752517,[D@33aa93c,90.0%,90.0%,27.10843373493976%,45,45,45,166
5,4.1012601682211605,[D@32c0915e,90.0%,90.0%,27.10843373493976%,45,45,45,166
6,4.112510815974664,[D@106faf11,90.0%,90.0%,27.10843373493976%,45,45,45,166
7,4.13611478176467,[D@70f43b45,90.0%,90.0%,27.10843373493976%,45,45,45,166
8,4.147618471860158,[D@26d10f2e,90.0%,90.0%,27.10843373493976%,45,45,45,166
9,4.165648240303534,[D@10ad20cb,90.0%,90.0%,27.10843373493976%,45,45,45,166
10,4.194060451994022,[D@7dd712e8,90.0%,90.0%,27.10843373493976%,45,45,45,166
11,4.205649401855442,[D@2c282004,90.0%,90.0%,27.10843373493976%,45,45,45,166
12,4.30235047325707,[D@22ee2d0,92.0%,92.0%,27.710843373493976%,46,46,46,166
13,4.30933273072398,[D@7bfc3126,92.0%,92.0%,27.54491017964072%,46,46,46,167
14,4.317924478976252,[D@3e792ce3,92.0%,92.0%,27.54491017964072%,46,46,46,167
15,4.318098576621605,[D@53bc1328,92.0%,92.0%,27.54491017964072%,46,46,46,167
16,4.322864593313182,[D@26f143ed,92.0%,92.0%,25.98870056497175%,46,46,46,177
17,4.325960816158586,[D@3c1e3314,92.0%,92.0%,25.98870056497175%,46,46,46,177
18,4.333511957693061,[D@4b770e40,92.0%,92.0%,25.98870056497175%,46,46,46,177
19,4.344744224587011,[D@78e16155,92.0%,92.0%,25.98870056497175%,46,46,46,177
20,4.353399591473071,[D@54a3ab8f,92.0%,92.0%,25.98870056497175%,46,46,46,177
21,4.359595928628163,[D@1968a49c,92.0%,92.0%,25.98870056497175%,46,46,46,177
22,4.366899191340967,[D@6a1ebcff,92.0%,92.0%,25.98870056497175%,46,46,46,177
23,4.373128639899869,[D@19868320,92.0%,92.0%,25.98870056497175%,46,46,46,177
24,4.375480425774127,[D@50b0bc4c,92.0%,92.0%,25.98870056497175%,46,46,46,177
25,4.384201100595617,[D@c20be82,92.0%,92.0%,25.98870056497175%,46,46,46,177
26,4.3892655956978635,[D@13c612bd,92.0%,92.0%,25.98870056497175%,46,46,46,177
27,4.3892655956978635,[D@3ef41c66,92.0%,92.0%,25.98870056497175%,46,46,46,177
28,4.389783150048017,[D@6b739528,92.0%,92.0%,25.98870056497175%,46,46,46,177
29,4.391834499731024,[D@622ef26a,92.0%,92.0%,25.98870056497175%,46,46,46,177
