Iteration,Cheesecake,Profiterole,Mucake
1,2,23,20
2,1,27,20
3,1,27,22
4,1,30,19
5,2,30,18
6,3,27,20
7,3,28,19
8,2,28,20
9,2,29,19
10,2,29,19
11,2,27,21
12,2,27,21
13,3,27,20
14,2,30,18
15,2,30,18
16,2,30,18
17,1,31,18
18,1,31,18
19,1,31,18
20,0,30,20
21,1,29,20
22,1,28,21
23,1,26,23
24,1,27,22
25,1,28,21
26,1,28,21
27,1,28,21
28,1,28,21
29,1,27,22
30,1,28,21
31,1,28,21
32,1,28,21
33,0,28,22
34,1,28,21
35,1,29,20
36,2,28,20
37,2,28,20
38,2,28,20
39,2,28,20
40,2,28,20
41,2,27,21
42,2,26,22
43,2,26,22
44,2,26,22
45,2,27,21
46,2,27,21
47,2,27,21
48,2,28,20
49,2,28,20
50,2,28,20
51,2,28,20
52,2,28,20
53,2,28,20
54,2,28,20
55,2,29,19
56,2,30,18
57,2,30,18
58,2,30,18
59,2,30,18
60,2,30,18
61,2,30,18
62,2,29,19
63,2,29,19
64,2,29,19
65,2,29,19
66,2,29,19
67,2,29,19
68,2,29,19
69,2,28,20
70,2,28,20
71,2,27,21
72,2,27,21
73,2,27,21
74,2,27,21
75,2,27,21
76,2,27,21
77,2,27,21
78,2,27,21
79,2,27,21
80,2,27,21
81,2,27,21
82,2,27,21
83,2,28,20
84,2,28,20
85,2,28,20
86,2,28,20
87,2,29,19
88,2,29,19
89,2,29,19
90,2,28,20
91,2,28,20
92,3,27,20
93,3,27,20
94,3,27,20
95,3,27,20
96,3,27,20
97,3,27,20
98,3,27,20
99,3,27,20
100,3,28,19
