Iteration,Cheesecake,Profiterole,Mucake
1,0,15,28
2,0,18,29
3,0,18,29
4,0,21,26
5,0,20,27
6,1,23,23
7,1,23,23
8,1,24,22
9,1,22,24
10,1,23,23
11,1,22,24
12,1,22,24
13,1,21,25
14,1,21,25
15,1,23,23
16,1,23,23
17,1,23,23
18,1,23,23
19,1,23,23
20,1,22,24
21,1,23,23
22,1,23,23
23,1,22,24
24,1,21,25
25,0,21,26
26,0,22,25
27,0,23,24
28,0,23,24
29,0,22,25
30,0,22,25
31,0,22,25
32,0,23,24
33,0,23,24
34,0,22,25
35,0,22,25
36,0,23,24
37,0,23,24
38,0,23,25
39,0,23,25
40,0,22,26
41,0,22,26
42,0,22,26
43,0,22,26
44,0,23,25
45,0,23,25
46,0,22,26
47,0,22,26
48,0,22,26
49,0,21,27
50,0,21,27
51,0,21,27
52,0,21,27
53,0,21,27
54,0,22,26
55,0,22,26
56,0,23,25
57,0,23,25
58,0,23,25
59,0,23,25
60,0,23,25
61,0,23,25
62,0,23,25
63,0,23,25
64,0,22,26
65,0,23,25
66,0,23,25
67,0,23,25
68,0,23,25
69,0,23,25
70,0,22,26
71,0,22,26
72,0,22,26
73,0,23,25
74,0,23,25
75,0,23,25
76,0,24,24
77,0,23,25
78,0,22,26
79,0,22,26
80,0,22,26
81,0,22,26
82,0,22,26
83,0,21,27
84,0,21,27
85,0,21,27
86,0,21,27
87,0,21,27
88,0,22,26
89,0,21,27
90,0,21,27
91,0,21,27
92,0,21,27
93,0,21,27
94,0,21,27
95,0,22,26
96,0,22,26
97,0,22,26
98,0,21,27
99,0,22,26
100,0,22,26
