Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.4908477637071256,[D@66ac5762,90.0%,90.0%,29.411764705882355%,45,45,45,153
2,3.9128428345614092,[D@797cf65c,94.0%,94.0%,26.111111111111114%,47,47,47,180
3,4.105120206513017,[D@31bcf236,94.0%,94.0%,27.647058823529413%,47,47,47,170
4,4.195715905228919,[D@4b3ed2f0,94.0%,94.0%,27.647058823529413%,47,47,47,170
5,4.215619387417777,[D@4fad9bb2,94.0%,94.0%,27.647058823529413%,47,47,47,170
6,4.261323825648135,[D@517d4a0d,94.0%,94.0%,27.647058823529413%,47,47,47,170
7,4.282295510379416,[D@7862f56,94.0%,94.0%,27.647058823529413%,47,47,47,170
8,4.300826733312426,[D@3a12c404,94.0%,94.0%,27.647058823529413%,47,47,47,170
9,4.335730034186908,[D@1941a8ff,94.0%,94.0%,27.647058823529413%,47,47,47,170
10,4.384813355118291,[D@22d7b4f8,96.0%,96.0%,28.235294117647058%,48,48,48,170
11,4.354748181535386,[D@149dd36b,94.0%,94.0%,27.647058823529413%,47,47,47,170
12,4.3767244398209995,[D@38831718,94.0%,94.0%,27.647058823529413%,47,47,47,170
13,4.3790080343141815,[D@2c1156a7,94.0%,94.0%,27.647058823529413%,47,47,47,170
14,4.39386135195872,[D@33fe57a9,94.0%,94.0%,25.82417582417583%,47,47,47,182
15,4.409482362916526,[D@4982cc36,94.0%,94.0%,25.82417582417583%,47,47,47,182
16,4.4138124295790195,[D@691939c9,94.0%,94.0%,25.82417582417583%,47,47,47,182
17,4.415974707239188,[D@4f1bfe23,94.0%,94.0%,25.82417582417583%,47,47,47,182
18,4.428955363566909,[D@e19bb76,94.0%,94.0%,25.82417582417583%,47,47,47,182
19,4.4333233891410195,[D@512535ff,94.0%,94.0%,25.82417582417583%,47,47,47,182
20,4.435548367793579,[D@71529963,94.0%,94.0%,25.82417582417583%,47,47,47,182
21,4.441871041454928,[D@61a88b8c,94.0%,94.0%,25.82417582417583%,47,47,47,182
22,4.449699953731193,[D@22295ec4,94.0%,94.0%,25.82417582417583%,47,47,47,182
23,4.451681420855167,[D@5adb0db3,94.0%,94.0%,25.82417582417583%,47,47,47,182
24,4.455580604637751,[D@3f270e0a,94.0%,94.0%,25.82417582417583%,47,47,47,182
25,4.461407851816039,[D@1a760689,94.0%,94.0%,25.82417582417583%,47,47,47,182
26,4.466857685678713,[D@7241a47d,94.0%,94.0%,25.82417582417583%,47,47,47,182
27,4.467271899241085,[D@70f59913,94.0%,94.0%,25.82417582417583%,47,47,47,182
28,4.472483217060127,[D@77258e59,94.0%,94.0%,25.82417582417583%,47,47,47,182
29,4.477074888076627,[D@5dcd8c7a,94.0%,94.0%,25.82417582417583%,47,47,47,182
30,4.477469336801163,[D@2250b9f2,94.0%,94.0%,25.82417582417583%,47,47,47,182
31,4.479003865055131,[D@7e3181aa,94.0%,94.0%,25.82417582417583%,47,47,47,182
32,4.481053180363417,[D@253d9f73,94.0%,94.0%,25.82417582417583%,47,47,47,182
33,4.481053180363417,[D@142269f2,94.0%,94.0%,25.82417582417583%,47,47,47,182
34,4.48445630460085,[D@331acdad,94.0%,94.0%,25.82417582417583%,47,47,47,182
35,4.48445630460085,[D@41d426b5,94.0%,94.0%,25.82417582417583%,47,47,47,182
36,4.485792501686274,[D@8dbfffb,94.0%,94.0%,25.82417582417583%,47,47,47,182
37,4.500533782545305,[D@f316aeb,94.0%,94.0%,25.82417582417583%,47,47,47,182
38,4.573696408514113,[D@6aa3a905,96.0%,96.0%,26.373626373626376%,48,48,48,182
39,4.579075639475658,[D@a22cb6a,96.0%,96.0%,26.229508196721312%,48,48,48,183
40,4.581695024522989,[D@5dd1c9f2,96.0%,96.0%,26.229508196721312%,48,48,48,183
41,4.5887867713388735,[D@59b38691,96.0%,96.0%,26.229508196721312%,48,48,48,183
42,4.593218689265571,[D@2e2ff723,96.0%,96.0%,26.229508196721312%,48,48,48,183
43,4.602173104449306,[D@324a0017,96.0%,96.0%,26.229508196721312%,48,48,48,183
44,4.609912846495848,[D@6187d1f5,96.0%,96.0%,26.229508196721312%,48,48,48,183
45,4.609912846495848,[D@2445445a,96.0%,96.0%,26.229508196721312%,48,48,48,183
46,4.613498632933475,[D@7502291e,96.0%,96.0%,26.229508196721312%,48,48,48,183
47,4.614498632933476,[D@17aad511,96.0%,96.0%,26.229508196721312%,48,48,48,183
48,4.614498632933476,[D@487db668,96.0%,96.0%,26.229508196721312%,48,48,48,183
49,4.61745083382016,[D@46944ca9,96.0%,96.0%,26.229508196721312%,48,48,48,183
50,4.61745083382016,[D@22bac7bc,96.0%,96.0%,26.229508196721312%,48,48,48,183
51,4.61745083382016,[D@63798ca7,96.0%,96.0%,26.229508196721312%,48,48,48,183
52,4.61745083382016,[D@4612b856,96.0%,96.0%,26.229508196721312%,48,48,48,183
53,4.630618105990013,[D@22875539,96.0%,96.0%,26.229508196721312%,48,48,48,183
54,4.633593140563441,[D@5674e1f2,96.0%,96.0%,26.229508196721312%,48,48,48,183
55,4.633593140563441,[D@79c7532f,96.0%,96.0%,26.229508196721312%,48,48,48,183
56,4.642197677359144,[D@2a448449,96.0%,96.0%,24.615384615384617%,48,48,48,195
57,4.644197677359144,[D@32f232a5,96.0%,96.0%,24.615384615384617%,48,48,48,195
58,4.644197677359144,[D@43f82e78,96.0%,96.0%,24.615384615384617%,48,48,48,195
59,4.645359966316996,[D@e54303,96.0%,96.0%,24.615384615384617%,48,48,48,195
60,4.6462265509965315,[D@e8df99a,96.0%,96.0%,24.615384615384617%,48,48,48,195
61,4.646883405246024,[D@2dc995f4,96.0%,96.0%,24.615384615384617%,48,48,48,195
62,4.646883405246024,[D@2f40e5db,96.0%,96.0%,24.615384615384617%,48,48,48,195
63,4.646883405246024,[D@517566b,96.0%,96.0%,24.615384615384617%,48,48,48,195
64,4.648206444371389,[D@64b73e7a,96.0%,96.0%,24.615384615384617%,48,48,48,195
65,4.649811995646853,[D@530712d,96.0%,96.0%,24.615384615384617%,48,48,48,195
66,4.650811995646853,[D@2df6226d,96.0%,96.0%,24.615384615384617%,48,48,48,195
67,4.650811995646853,[D@12ed9db6,96.0%,96.0%,24.615384615384617%,48,48,48,195
68,4.650811995646853,[D@4ff4357f,96.0%,96.0%,24.615384615384617%,48,48,48,195
69,4.652388486869394,[D@49cb9cb5,96.0%,96.0%,24.615384615384617%,48,48,48,195
70,4.656398708699793,[D@55322aab,96.0%,96.0%,24.615384615384617%,48,48,48,195
71,4.658398708699793,[D@2b4c1d96,96.0%,96.0%,24.615384615384617%,48,48,48,195
72,4.658398708699793,[D@45fd9a4d,96.0%,96.0%,24.615384615384617%,48,48,48,195
73,4.659939764873012,[D@50468873,96.0%,96.0%,24.615384615384617%,48,48,48,195
74,4.659939764873012,[D@146587a2,96.0%,96.0%,24.615384615384617%,48,48,48,195
75,4.659939764873012,[D@5f0e9815,96.0%,96.0%,24.615384615384617%,48,48,48,195
76,4.664875492271376,[D@76884e4b,96.0%,96.0%,24.615384615384617%,48,48,48,195
77,4.667111560248876,[D@126945f9,96.0%,96.0%,24.615384615384617%,48,48,48,195
78,4.668800687474284,[D@2a898881,96.0%,96.0%,24.615384615384617%,48,48,48,195
79,4.668800687474284,[D@16c63f5,96.0%,96.0%,24.615384615384617%,48,48,48,195
80,4.668800687474284,[D@35229f85,96.0%,96.0%,24.615384615384617%,48,48,48,195
81,4.668800687474284,[D@6d3c5255,96.0%,96.0%,24.615384615384617%,48,48,48,195
82,4.673508891406783,[D@b1712f3,96.0%,96.0%,24.615384615384617%,48,48,48,195
83,4.673680464282037,[D@6986bbaf,96.0%,96.0%,24.615384615384617%,48,48,48,195
84,4.673680464282037,[D@4879dfad,96.0%,96.0%,24.615384615384617%,48,48,48,195
85,4.673680464282037,[D@4758820d,96.0%,96.0%,24.615384615384617%,48,48,48,195
86,4.674606673964705,[D@74eb909f,96.0%,96.0%,24.615384615384617%,48,48,48,195
87,4.6754732586442405,[D@28ec166e,96.0%,96.0%,24.615384615384617%,48,48,48,195
88,4.677635536304409,[D@2eee3069,96.0%,96.0%,24.615384615384617%,48,48,48,195
89,4.68006951470462,[D@2da59753,96.0%,96.0%,24.615384615384617%,48,48,48,195
90,4.68006951470462,[D@5629510,96.0%,96.0%,24.615384615384617%,48,48,48,195
91,4.681312155391739,[D@4df5bcb4,96.0%,96.0%,24.615384615384617%,48,48,48,195
