Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.582630223833474,[D@a514af7,88.0%,88.0%,30.344827586206897%,44,44,44,145
2,3.799728344680992,[D@6b927fb,88.0%,88.0%,25.43352601156069%,44,44,44,173
3,3.970854880093105,[D@3e58a80e,90.0%,90.0%,28.30188679245283%,45,45,45,159
4,4.0196557378589,[D@4fb61f4a,90.0%,90.0%,28.125%,45,45,45,160
5,4.053088715879606,[D@4fb0f2b9,90.0%,90.0%,28.125%,45,45,45,160
6,4.093731138599018,[D@79924b,90.0%,90.0%,28.125%,45,45,45,160
7,4.118058916865652,[D@7b9a4292,90.0%,90.0%,28.125%,45,45,45,160
8,4.1314749815955105,[D@4a94ee4,90.0%,90.0%,28.125%,45,45,45,160
9,4.13774485125926,[D@4cc451f2,90.0%,90.0%,28.125%,45,45,45,160
10,4.152831450353266,[D@6379eb,90.0%,90.0%,26.47058823529412%,45,45,45,170
11,4.178205998816256,[D@294425a7,90.0%,90.0%,26.47058823529412%,45,45,45,170
12,4.244198012109879,[D@67d48005,92.0%,92.0%,27.058823529411764%,46,46,46,170
13,4.254476703725891,[D@9f116cc,92.0%,92.0%,26.900584795321635%,46,46,46,171
14,4.302679083342756,[D@12468a38,94.0%,94.0%,27.485380116959064%,47,47,47,171
15,4.2834609631894445,[D@1aa7ecca,92.0%,92.0%,26.900584795321635%,46,46,46,171
16,4.288121899603047,[D@59309333,92.0%,92.0%,26.900584795321635%,46,46,46,171
17,4.312239203594158,[D@5876a9af,92.0%,92.0%,26.900584795321635%,46,46,46,171
18,4.343535352289228,[D@7ec7ffd3,92.0%,92.0%,26.900584795321635%,46,46,46,171
19,4.347299968227557,[D@5b239d7d,92.0%,92.0%,26.900584795321635%,46,46,46,171
20,4.355355353365694,[D@6572421,92.0%,92.0%,26.900584795321635%,46,46,46,171
21,4.355658841930133,[D@6b81ce95,92.0%,92.0%,26.900584795321635%,46,46,46,171
22,4.360644977648509,[D@2a798d51,92.0%,92.0%,26.900584795321635%,46,46,46,171
23,4.378983014367215,[D@6d763516,92.0%,92.0%,26.900584795321635%,46,46,46,171
24,4.390523566501159,[D@52bf72b5,92.0%,92.0%,26.900584795321635%,46,46,46,171
25,4.4536320071779105,[D@37afeb11,94.0%,94.0%,27.485380116959064%,47,47,47,171
26,4.454036677732846,[D@515aebb0,94.0%,94.0%,27.325581395348834%,47,47,47,172
27,4.4869472860004604,[D@dd8ba08,94.0%,94.0%,25.543478260869566%,47,47,47,184
28,4.487947286000461,[D@245b4bdc,94.0%,94.0%,25.543478260869566%,47,47,47,184
29,4.491439986771749,[D@6c64cb25,94.0%,94.0%,25.543478260869566%,47,47,47,184
30,4.555932919585581,[D@6ae5aa72,96.0%,96.0%,26.08695652173913%,48,48,48,184
31,4.557735697293616,[D@222545dc,96.0%,96.0%,25.945945945945947%,48,48,48,185
32,4.559907270168869,[D@5c5eefef,96.0%,96.0%,25.945945945945947%,48,48,48,185
33,4.577842257420325,[D@16293aa2,96.0%,96.0%,25.945945945945947%,48,48,48,185
34,4.579136935921196,[D@5158b42f,96.0%,96.0%,25.945945945945947%,48,48,48,185
35,4.5806516545469576,[D@595b007d,96.0%,96.0%,25.945945945945947%,48,48,48,185
36,4.5806516545469576,[D@72d1ad2e,96.0%,96.0%,25.945945945945947%,48,48,48,185
37,4.581415586569458,[D@2d7275fc,96.0%,96.0%,25.945945945945947%,48,48,48,185
38,4.581415586569458,[D@399f45b1,96.0%,96.0%,25.945945945945947%,48,48,48,185
39,4.584801848430104,[D@38c6f217,96.0%,96.0%,25.945945945945947%,48,48,48,185
40,4.597964096072757,[D@478190fc,96.0%,96.0%,25.945945945945947%,48,48,48,185
41,4.597964096072757,[D@79e2c065,96.0%,96.0%,25.945945945945947%,48,48,48,185
42,4.600436232027757,[D@3a93b025,96.0%,96.0%,25.945945945945947%,48,48,48,185
43,4.609256783177991,[D@35cabb2a,96.0%,96.0%,25.945945945945947%,48,48,48,185
44,4.610670996740365,[D@7e07db1f,96.0%,96.0%,25.945945945945947%,48,48,48,185
45,4.611670996740365,[D@1189dd52,96.0%,96.0%,25.945945945945947%,48,48,48,185
46,4.641308208001565,[D@36bc55de,98.0%,98.0%,26.486486486486488%,49,49,49,185
47,4.6156318247058135,[D@564fabc8,96.0%,96.0%,25.945945945945947%,48,48,48,185
48,4.6156318247058135,[D@16d04d3d,96.0%,96.0%,25.945945945945947%,48,48,48,185
49,4.618749372101573,[D@49ec71f8,96.0%,96.0%,25.945945945945947%,48,48,48,185
50,4.621120418949385,[D@1d2adfbe,96.0%,96.0%,25.945945945945947%,48,48,48,185
51,4.621120418949385,[D@36902638,96.0%,96.0%,25.945945945945947%,48,48,48,185
52,4.622059809462587,[D@223d2c72,96.0%,96.0%,25.945945945945947%,48,48,48,185
53,4.622059809462587,[D@8f4ea7c,96.0%,96.0%,25.945945945945947%,48,48,48,185
54,4.622059809462587,[D@436813f3,96.0%,96.0%,25.945945945945947%,48,48,48,185
55,4.622295877440086,[D@74fe5c40,96.0%,96.0%,25.945945945945947%,48,48,48,185
56,4.623829626063961,[D@3febb011,96.0%,96.0%,25.945945945945947%,48,48,48,185
57,4.623829626063961,[D@10e31a9a,96.0%,96.0%,25.945945945945947%,48,48,48,185
58,4.624488964957494,[D@131774fe,96.0%,96.0%,25.945945945945947%,48,48,48,185
59,4.6257250329349935,[D@158d2680,96.0%,96.0%,25.945945945945947%,48,48,48,185
60,4.6257250329349935,[D@77847718,96.0%,96.0%,25.945945945945947%,48,48,48,185
61,4.6278873105951615,[D@7f3b84b8,96.0%,96.0%,25.945945945945947%,48,48,48,185
62,4.6278873105951615,[D@57a3af25,96.0%,96.0%,25.945945945945947%,48,48,48,185
63,4.6278873105951615,[D@2b662a77,96.0%,96.0%,25.945945945945947%,48,48,48,185
64,4.629466524323169,[D@7f0eb4b4,96.0%,96.0%,25.945945945945947%,48,48,48,185
65,4.630836007621133,[D@5c33f1a9,96.0%,96.0%,25.945945945945947%,48,48,48,185
66,4.631111039024051,[D@1623b78d,96.0%,96.0%,25.945945945945947%,48,48,48,185
67,4.631111039024051,[D@c8c12ac,96.0%,96.0%,25.945945945945947%,48,48,48,185
68,4.633111039024051,[D@6adbc9d,96.0%,96.0%,25.945945945945947%,48,48,48,185
69,4.633111039024051,[D@4550bb58,96.0%,96.0%,25.945945945945947%,48,48,48,185
70,4.633111039024051,[D@4ec4f3a0,96.0%,96.0%,25.945945945945947%,48,48,48,185
71,4.6402758173628555,[D@223191a6,96.0%,96.0%,25.945945945945947%,48,48,48,185
72,4.640580897057922,[D@49139829,96.0%,96.0%,25.945945945945947%,48,48,48,185
73,4.640580897057922,[D@9597028,96.0%,96.0%,25.945945945945947%,48,48,48,185
74,4.641344829080422,[D@6069db50,96.0%,96.0%,25.945945945945947%,48,48,48,185
75,4.641344829080422,[D@4efbca5a,96.0%,96.0%,25.945945945945947%,48,48,48,185
76,4.641344829080422,[D@1b7cc17c,96.0%,96.0%,25.945945945945947%,48,48,48,185
77,4.641344829080422,[D@59662a0b,96.0%,96.0%,25.945945945945947%,48,48,48,185
78,4.641344829080422,[D@77fbd92c,96.0%,96.0%,25.945945945945947%,48,48,48,185
79,4.641344829080422,[D@67c27493,96.0%,96.0%,25.945945945945947%,48,48,48,185
80,4.641344829080422,[D@1a482e36,96.0%,96.0%,25.945945945945947%,48,48,48,185
81,4.641344829080422,[D@72967906,96.0%,96.0%,25.945945945945947%,48,48,48,185
82,4.6417590426427955,[D@5b8dfcc1,96.0%,96.0%,25.945945945945947%,48,48,48,185
83,4.642276596992949,[D@2f9f7dcf,96.0%,96.0%,25.945945945945947%,48,48,48,185
84,4.642276596992949,[D@747ddf94,96.0%,96.0%,25.945945945945947%,48,48,48,185
85,4.64304052901545,[D@35e2d654,96.0%,96.0%,25.945945945945947%,48,48,48,185
86,4.644344633739291,[D@1bd4fdd,96.0%,96.0%,25.945945945945947%,48,48,48,185
87,4.644344633739291,[D@55183b20,96.0%,96.0%,25.945945945945947%,48,48,48,185
88,4.644344633739291,[D@4f83df68,96.0%,96.0%,25.945945945945947%,48,48,48,185
89,4.64458070171679,[D@6cf0e0ba,96.0%,96.0%,25.945945945945947%,48,48,48,185
90,4.64458070171679,[D@7d8995e,96.0%,96.0%,25.945945945945947%,48,48,48,185
91,4.645402556131917,[D@130d63be,96.0%,96.0%,25.945945945945947%,48,48,48,185
92,4.645988342569543,[D@42a48628,96.0%,96.0%,25.945945945945947%,48,48,48,185
93,4.645988342569543,[D@293a5bf6,96.0%,96.0%,25.945945945945947%,48,48,48,185
94,4.646402556131917,[D@6aeb35e6,96.0%,96.0%,25.945945945945947%,48,48,48,185
95,4.650511741346639,[D@1283bb96,96.0%,96.0%,25.945945945945947%,48,48,48,185
96,4.656395062568809,[D@74f0ea28,96.0%,96.0%,25.945945945945947%,48,48,48,185
97,4.735070589874584,[D@f6efaab,98.0%,98.0%,26.486486486486488%,49,49,49,185
98,4.735070589874584,[D@3c19aaa5,98.0%,98.0%,26.344086021505376%,49,49,49,186
99,4.735070589874584,[D@3349e9bb,98.0%,98.0%,24.747474747474747%,49,49,49,198
100,4.735070589874584,[D@409bf450,98.0%,98.0%,24.747474747474747%,49,49,49,198
