Iteration,Cheesecake,Profiterole,Mucake
1,0,14,15
2,0,16,15
3,0,16,17
4,0,16,17
5,0,16,17
6,0,16,18
7,0,16,18
8,0,16,18
9,0,17,18
10,0,18,18
11,0,18,18
12,0,18,18
13,0,18,18
14,0,18,18
15,0,18,18
16,0,18,18
17,0,18,18
18,0,18,18
19,0,18,18
20,0,18,18
21,0,18,18
22,0,18,18
23,0,18,18
24,0,18,18
25,0,19,18
26,0,19,18
27,0,19,18
28,0,19,18
29,0,19,18
30,0,19,18
31,0,19,18
32,0,19,18
33,0,19,18
34,0,19,18
35,0,19,18
36,0,19,18
37,0,19,18
38,0,19,18
39,0,19,18
40,0,19,18
41,0,19,18
42,0,19,18
43,0,19,18
44,0,19,18
45,0,19,18
46,0,21,18
47,0,21,18
48,0,21,18
49,0,21,18
50,0,21,18
51,0,22,18
52,0,22,18
53,0,22,18
54,0,22,18
55,0,22,18
56,0,22,18
57,0,22,18
58,0,22,18
59,0,22,18
60,0,22,18
61,0,22,18
62,0,22,18
63,0,22,18
64,0,22,18
65,0,22,18
66,0,22,18
67,0,22,18
68,0,22,18
69,0,22,18
70,0,22,18
71,0,22,18
72,0,22,18
73,0,22,18
74,0,22,18
75,0,22,18
76,0,22,18
77,0,22,18
78,0,22,18
79,0,22,18
80,0,22,18
81,0,22,18
82,0,22,18
83,0,22,18
84,0,22,18
85,0,22,18
86,0,23,18
87,0,23,18
88,0,23,18
89,0,23,18
90,0,23,18
91,0,23,18
92,0,23,18
93,0,23,18
94,0,23,18
95,0,23,18
96,0,23,18
97,0,23,18
98,0,23,18
99,0,23,18
100,0,23,18
