Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,2.0509558028366905,[D@1473b8c0,60.0%,60.0%,25.64102564102564%,30,30,30,117
2,2.3662598473922873,[D@5b5c0057,62.0%,62.0%,23.134328358208954%,31,31,31,134
3,2.5615770118972154,[D@749f539e,66.0%,66.0%,26.61290322580645%,33,33,33,124
4,2.701544634178692,[D@5ca1f591,68.0%,68.0%,26.984126984126984%,34,34,34,126
5,2.77592343395173,[D@551de37d,66.0%,66.0%,26.190476190476193%,33,33,33,126
6,2.8645611184160056,[D@6ef81f31,68.0%,68.0%,26.984126984126984%,34,34,34,126
7,2.908943787210143,[D@6075b2d3,68.0%,68.0%,26.77165354330709%,34,34,34,127
8,2.9252597231745483,[D@33abde31,68.0%,68.0%,26.77165354330709%,34,34,34,127
9,3.050766504780721,[D@997d532,70.0%,70.0%,27.559055118110237%,35,35,35,127
10,3.119806177396878,[D@273842a6,72.0%,72.0%,28.125%,36,36,36,128
11,3.184722622940593,[D@6a969fb8,72.0%,72.0%,27.906976744186046%,36,36,36,129
12,3.2007442504794756,[D@7a18e8d,72.0%,72.0%,27.906976744186046%,36,36,36,129
13,3.225156526333422,[D@3028e50e,72.0%,72.0%,27.906976744186046%,36,36,36,129
14,3.2424485769494917,[D@5560bcdf,72.0%,72.0%,27.906976744186046%,36,36,36,129
15,3.2702110664702833,[D@b558294,72.0%,72.0%,27.906976744186046%,36,36,36,129
16,3.2934185751230998,[D@bb095,72.0%,72.0%,27.906976744186046%,36,36,36,129
17,3.299830331604424,[D@777c350f,72.0%,72.0%,27.906976744186046%,36,36,36,129
18,3.3230488010822965,[D@27aae97b,72.0%,72.0%,27.906976744186046%,36,36,36,129
19,3.3239946751955354,[D@4c9e38,72.0%,72.0%,27.906976744186046%,36,36,36,129
20,3.334064242886723,[D@5d1e09bc,72.0%,72.0%,26.277372262773724%,36,36,36,137
21,3.3412720925919825,[D@4bdc8b5d,72.0%,72.0%,26.277372262773724%,36,36,36,137
22,3.3440885128118425,[D@3bcd426c,72.0%,72.0%,26.277372262773724%,36,36,36,137
23,3.345486271086522,[D@5f14a673,72.0%,72.0%,26.277372262773724%,36,36,36,137
