Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,0.0,[D@de88ac6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
2,0.0,[D@5bca7664,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
3,0.0,[D@105b693d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
4,0.0,[D@3fae596,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
5,0.0,[D@4a0df195,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
6,0.0,[D@42fcc7e6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
7,0.0,[D@9255c05,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
8,0.0,[D@5da7cee2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
9,0.0,[D@78830d9a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
10,0.0,[D@5ce4369b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
11,0.0,[D@7f829c76,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
12,0.0,[D@1cb19dba,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
13,0.0,[D@7c3ebc6b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
14,0.0,[D@1931d99,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
15,0.0,[D@6a9950f1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
16,0.0,[D@7ad54c55,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
17,0.0,[D@73017a80,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
18,0.0,[D@6ae7deac,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
19,0.0,[D@4a5905d9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
20,0.0,[D@1a3e5f23,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
21,0.0,[D@6293e39e,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
22,0.0,[D@365553de,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
23,0.0,[D@34a0ef00,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
24,0.0,[D@5c0f79f0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
25,0.0,[D@21fdfefc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
26,0.0,[D@3daa82be,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
27,0.0,[D@ec1b2e4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
28,0.0,[D@29a69a35,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
29,0.0,[D@67e28be3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
30,0.0,[D@e344ad3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
31,0.0,[D@de18f63,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
32,0.0,[D@108bdbd8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
33,0.0,[D@6345e7b9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
34,0.0,[D@4f8b4bd0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
35,0.0,[D@4e904fd5,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
36,0.0,[D@b18c4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
37,0.0,[D@4cbf4f53,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
38,0.0,[D@597f48df,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
39,0.0,[D@15dd5ac2,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
40,0.0,[D@4d48bd85,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
41,0.0,[D@7bbbb6a8,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
42,0.0,[D@58a120b0,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
43,0.0,[D@27d57a2c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
44,0.0,[D@2ff95fc6,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
45,0.0,[D@9d1a267,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
46,0.0,[D@58a4a74d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
47,0.0,[D@54aca26f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
48,0.0,[D@314ed053,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
49,0.0,[D@35088e87,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
50,0.0,[D@486bc9a4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
51,0.0,[D@7965a51c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
52,0.0,[D@3eee3e2b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
53,0.0,[D@4f63e3c7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
54,0.0,[D@59532566,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
55,0.0,[D@dca2615,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
56,0.0,[D@421a4ee1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
57,0.0,[D@1237e0be,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
58,0.0,[D@528f8f8b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
59,0.0,[D@ea9e141,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
60,0.0,[D@1e54cb33,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
61,0.0,[D@33cbfa57,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
62,0.0,[D@1d96d872,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
63,0.0,[D@5c748168,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
64,0.0,[D@6441c486,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
65,0.0,[D@834831b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
66,0.0,[D@234a8f27,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
67,0.0,[D@5b4d25e7,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
68,0.0,[D@31c2affc,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
69,0.0,[D@1dc2de84,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
70,0.0,[D@6a0659ac,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
71,0.0,[D@58d63b16,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
72,0.0,[D@7c4fc2bf,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
73,0.0,[D@7772054c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
74,0.0,[D@2f61f937,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
75,0.0,[D@46866946,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
76,0.0,[D@44de0113,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
77,0.0,[D@236134a1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
78,0.0,[D@369c9bb,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
79,0.0,[D@76d05cc9,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
80,0.0,[D@42b21d99,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
81,0.0,[D@68dcfd52,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
82,0.0,[D@25b5c5e3,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
83,0.0,[D@5177e388,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
84,0.0,[D@37b72ea,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
85,0.0,[D@cc239ba,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
86,0.0,[D@7d37f1c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
87,0.0,[D@69d6a7cd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
88,0.0,[D@3162743f,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
89,0.0,[D@2c708440,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
90,0.0,[D@3047254d,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
91,0.0,[D@6cf31447,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
92,0.0,[D@4e92466a,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
93,0.0,[D@66e8997c,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
94,0.0,[D@6f0cb5a1,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
95,0.0,[D@1b29d52b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
96,0.0,[D@47547132,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
97,0.0,[D@655523dd,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
98,0.0,[D@6f7e336b,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
99,0.0,[D@3a2b2322,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
100,0.0,[D@5e1218b4,0.0%,0.0%,0%,0,0,[I@4cb2c100,0
