Iteration,Cheesecake,Profiterole,Mucake
1,0,24,18
2,0,23,21
3,0,20,24
4,0,19,25
5,0,21,23
6,1,21,22
7,2,18,25
8,2,18,26
9,2,19,25
10,1,20,26
11,2,20,26
12,2,18,28
13,2,19,27
14,2,18,28
15,1,18,29
16,1,19,28
17,1,17,30
18,1,16,31
19,1,16,31
20,1,19,28
21,0,20,28
22,0,21,27
23,0,21,27
24,0,22,26
25,0,22,26
26,0,22,26
27,0,23,25
28,0,22,26
29,0,22,26
30,0,23,25
31,0,24,24
32,0,24,24
33,0,25,23
34,0,24,24
35,0,23,25
36,0,23,25
37,0,23,25
38,0,22,26
39,0,23,25
40,0,23,25
41,0,23,25
42,0,24,24
43,0,25,23
44,0,25,23
45,0,25,23
46,0,25,23
47,0,24,24
48,0,24,24
49,0,24,24
50,0,24,24
51,0,24,24
52,0,24,24
53,0,23,25
54,0,24,24
55,0,24,24
56,0,24,24
57,0,24,24
58,0,23,25
59,0,23,25
60,0,24,24
61,0,23,25
62,0,23,25
63,0,23,25
64,0,23,25
65,0,23,25
66,0,23,25
67,0,23,25
68,0,23,25
69,0,23,25
70,0,23,25
71,0,23,25
72,0,23,25
73,0,22,26
74,0,22,26
75,0,22,26
76,0,22,26
77,0,21,27
78,0,21,27
79,0,21,27
80,0,21,27
81,0,21,27
82,0,21,27
83,0,21,27
84,0,21,27
85,0,21,27
86,0,21,27
87,0,22,26
88,0,22,26
89,0,22,26
90,0,23,25
91,0,23,25
92,0,22,26
93,0,22,26
94,0,22,26
95,0,22,26
96,0,22,26
97,0,22,26
98,0,23,25
99,0,23,25
100,0,23,25
