Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
80,0,504,582,5.0,0,0,2
80,1,564,574,5.0,0,0,3
80,2,559,484,4.95,0,0,3
80,3,654,430,4.929289321881345,0,0,3
80,4,645,462,4.9,0,0,2
80,5,440,464,4.95,0,0,3
80,6,370,559,4.858578643762691,0,0,2
80,7,446,606,4.929289321881345,0,0,3
80,8,346,292,4.787867965644035,0,0,2
80,9,381,386,4.929289321881345,0,0,2
80,10,405,296,4.888196601125011,0,0,2
80,11,210,527,4.793844718719117,0,0,2
80,12,534,502,4.858578643762691,0,0,3
80,13,587,425,4.858578643762691,0,0,3
80,14,467,465,4.858578643762691,0,0,3
80,15,563,561,4.929289321881345,0,0,3
80,16,542,400,4.841886116991581,0,0,3
80,17,501,321,4.95,0,0,2
80,18,275,606,4.75,0,0,2
80,19,609,593,4.95,0,0,2
80,20,301,313,4.52830094339717,0,0,2
80,21,619,439,4.929289321881345,0,0,3
80,22,481,387,4.85,0,0,2
80,23,322,410,4.85,0,0,3
80,24,645,429,4.745049024320361,0,0,3
80,25,531,601,4.95,0,0,3
80,26,551,691,4.699999999999999,0,0,3
80,27,432,291,4.793844718719117,0,0,2
80,28,598,569,4.929289321881345,0,0,3
80,29,380,591,4.929289321881345,0,0,2
80,30,543,210,4.635994505535973,0,0,2
80,31,550,387,4.858578643762691,0,0,2
80,32,253,328,4.3480797594797345,0,0,3
80,33,435,373,4.95,0,0,2
80,34,547,523,4.929289321881345,0,0,3
80,35,562,508,4.95,0,0,2
80,36,653,550,4.888196601125011,0,0,3
80,37,504,304,4.9,0,0,2
80,38,497,705,4.929289321881345,0,0,3
80,39,666,534,4.9,0,0,2
80,40,607,494,4.841886116991581,0,0,3
80,41,575,583,4.858578643762691,0,0,3
80,42,641,457,4.9,0,0,3
80,43,291,618,4.858578643762691,0,0,3
80,44,656,504,5.0,0,0,3
80,45,202,512,4.679843788128358,0,0,2
80,46,541,351,4.95,0,0,3
80,47,477,462,4.858578643762691,0,0,3
80,48,548,519,0.0,1,0,1
80,49,507,486,0.0,1,0,2
80,50,317,614,0.0,1,0,2
80,51,530,437,0.0,1,0,2
80,52,454,536,0.0,1,0,2
80,53,565,523,0.0,1,0,2
80,54,668,486,0.0,1,0,2
80,55,609,461,0.0,1,0,2
80,56,366,549,0.0,1,0,2
80,57,566,506,0.0,1,0,2
80,58,821,470,0.0,1,0,2
80,59,263,152,0.0,1,0,2
80,60,335,406,0.0,1,0,2
80,61,236,651,0.0,1,0,2
80,62,508,391,0.0,1,0,2
80,63,547,362,0.0,1,0,2
80,64,548,396,0.0,1,0,2
80,65,472,634,0.0,1,0,2
80,66,354,538,0.0,1,0,2
80,67,432,632,0.0,1,0,2
80,68,606,670,0.0,1,0,2
80,69,552,389,0.0,1,0,2
80,70,522,491,0.0,1,0,2
80,71,480,538,0.0,1,0,2
80,72,515,386,0.0,1,0,2
80,73,547,510,0.0,1,0,2
80,74,368,467,0.0,1,0,2
80,75,772,481,0.0,1,0,2
80,76,697,402,0.0,1,0,2
80,77,433,549,0.0,1,0,2
80,78,760,466,0.0,1,0,2
80,79,381,412,0.0,1,0,2
80,80,834,668,0.0,1,0,2
80,81,443,467,0.0,1,0,2
80,82,478,302,0.0,1,0,2
80,83,581,437,0.0,1,0,2
80,84,693,585,0.0,1,0,2
80,85,391,357,0.0,1,0,2
80,86,596,506,0.0,1,0,2
80,87,496,829,0.0,1,0,2
80,88,444,527,0.0,1,0,2
80,89,352,556,0.0,1,0,2
80,90,311,846,0.0,1,0,2
80,91,576,380,0.0,1,0,2
80,92,507,292,0.0,1,0,2
80,93,404,511,0.0,1,0,2
80,94,733,502,0.0,1,0,2
80,95,366,684,0.0,1,0,2
80,96,523,565,0.0,1,0,2
80,97,576,399,0.0,1,0,2
80,98,266,511,0.0,1,0,2
