Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
1,1,506,592,4.18261086378641,19,1,2
1,2,449,576,4.116470147646385,20,1,2
1,3,395,617,3.553236370376971,17,1,2
1,4,615,229,0.0,5,0,2
1,5,369,471,3.9238378374984557,15,1,2
1,6,412,526,3.9996875488128723,17,1,2
1,7,304,426,4.214984076594622,10,1,2
1,8,606,586,4.729583654340201,16,1,2
1,9,688,564,3.841876517809953,12,1,2
1,10,446,492,3.7065066679723473,17,1,2
1,11,374,580,4.4655610418392016,14,1,2
1,12,591,477,4.193774225170145,18,1,2
1,13,702,416,3.2206040350725758,9,1,2
1,14,554,456,4.745049024320361,15,1,2
1,15,717,426,1.421592532983422,8,1,2
1,16,520,588,3.801824303367824,18,1,2
1,17,710,323,0.0,4,0,2
1,18,595,520,4.096880406590578,16,1,2
1,19,564,630,4.047044072372704,19,1,2
1,20,463,445,3.9532789292270842,17,1,2
1,21,363,471,1.8011720896553374,14,1,2
1,22,387,274,0.0,5,0,2
1,23,481,650,2.2745413230063463,19,1,2
1,24,304,427,0.4053019685729076,10,1,2
1,25,357,653,4.608688103937537,10,1,2
1,26,672,522,0.9222401983441941,13,1,2
1,27,462,590,0.0,20,1,2
1,28,414,464,1.481744040010733,16,1,2
1,29,442,507,0.0,18,1,2
1,30,290,587,0.0,9,1,2
1,31,489,304,2.7387779852478,10,1,2
1,32,532,327,1.2312966420796663,11,1,2
1,33,187,381,0.0,2,0,2
1,34,617,603,1.2074909360688402,16,1,2
1,35,402,487,0.0,17,1,2
1,36,347,684,0.8058820951241729,8,1,2
1,37,635,562,0.0,15,1,2
1,38,534,746,3.476024934587183,8,1,2
1,39,468,429,0.0,16,1,2
1,40,797,493,0.0,3,0,2
1,41,582,622,0.0,16,1,2
1,42,421,540,0.0,19,1,2
1,43,423,455,0.0,16,1,2
1,44,542,612,0.0,21,1,2
1,45,700,467,0.0,9,1,2
1,46,398,473,0.0,16,1,2
1,47,550,642,0.0,19,1,2
1,48,691,365,0.4930609056700135,6,1,2
1,49,428,236,0.0,3,0,2
1,50,350,398,0.0,11,1,2
1,51,418,476,0.0,16,1,2
1,52,579,412,0.0,15,1,2
1,53,416,360,0.0,10,1,2
1,54,574,441,0.0,15,1,2
1,55,599,491,0.0,18,1,2
1,56,597,465,0.0,17,1,2
1,57,532,572,0.0,18,1,2
1,58,420,595,0.0,20,1,2
1,59,406,374,0.0,12,1,2
1,60,408,375,0.0,12,1,2
1,61,556,407,4.199609470320894,14,1,3
1,62,586,481,2.928617611352264,12,1,3
1,63,474,425,4.714956143725216,14,1,3
1,64,218,407,2.996097557264825,6,1,3
1,65,535,518,3.050320539165476,13,1,3
1,66,490,376,3.316068588095109,15,1,3
1,67,570,696,0.0,5,0,3
1,68,579,491,2.228493189616883,12,1,3
1,69,648,607,0.0,3,0,3
1,70,252,486,3.355121585040402,7,1,3
1,71,576,790,0.0,1,0,3
1,72,486,714,0.0,5,0,3
1,73,542,449,2.6652087887778912,14,1,3
1,74,636,558,0.6851274642233057,7,1,3
1,75,548,493,2.3371772496089793,13,1,3
1,76,357,591,3.1263338077448264,13,1,3
1,77,496,751,0.0,3,0,3
1,78,435,580,4.1496324324152525,13,1,3
1,79,417,458,4.284108946836182,16,1,3
1,80,596,467,1.4584607866070434,11,1,3
1,81,447,490,1.7257634477637387,16,1,3
1,82,572,400,2.2394520471471613,13,1,3
1,83,505,339,1.5312105858095102,11,1,3
1,84,378,405,0.13109355193591768,13,1,3
1,85,537,545,0.0,12,1,3
1,86,684,654,0.0,2,0,3
1,87,630,277,0.0,4,0,3
1,88,249,781,0.0,0,0,3
1,89,542,602,0.0,11,1,3
1,90,346,392,0.0,12,1,3
1,91,474,645,0.0,8,1,3
1,92,629,493,0.0,11,1,3
1,93,498,624,0.0,10,1,3
1,94,404,470,0.0,15,1,3
1,95,433,224,0.0,5,0,3
1,96,512,662,0.0,5,0,3
1,97,380,597,0.0,12,1,3
1,98,333,161,0.0,2,0,3
1,99,388,690,0.0,5,0,3
1,100,528,692,0.0,5,0,3

