Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,352,709,0.0,0,0,1
40,2,340,773,0.0,0,0,1
40,3,532,679,0.0,0,0,1
40,4,407,443,0.0,0,0,1
40,5,452,674,0.0,0,0,1
40,6,673,419,4.683772233983162,9,1,2
40,7,549,393,4.929289321881345,15,1,2
40,8,472,308,4.46148351928655,9,1,2
40,9,712,472,4.094461486186258,11,1,2
40,10,317,421,4.278889744907202,5,1,2
40,11,443,285,4.646446609406726,8,1,2
40,12,692,553,4.609487516204668,14,1,2
40,13,681,530,4.708452405257734,15,1,2
40,14,632,524,4.9,18,1,2
40,15,522,519,5.0,17,1,2
40,16,369,667,4.708452405257734,5,1,2
40,17,500,667,4.730741759643275,9,1,2
40,18,290,492,4.639444872453601,7,1,2
40,19,565,531,4.85,17,1,2
40,20,413,263,4.48521849295065,6,1,2
40,21,578,613,4.730741759643275,15,1,2
40,22,533,432,4.929289321881345,15,1,2
40,23,595,342,4.95,7,1,2
40,24,609,437,4.717157287525381,17,1,2
40,25,244,528,4.730741759643275,3,1,2
40,26,427,347,4.8,9,1,2
40,27,379,753,4.609487516204668,5,1,2
40,28,606,258,3.58401977414937,6,1,2
40,29,279,546,4.4169048105154705,3,1,2
40,30,414,510,4.85,10,1,2
40,31,573,301,4.256696562634074,8,1,3
40,32,523,346,4.5968871125850725,10,1,3
40,33,594,840,0.0,0,0,3
40,34,477,700,4.65,8,1,3
40,35,633,352,4.6958618734850885,10,1,3
40,36,366,559,4.8,16,1,3
40,37,282,453,4.646446609406726,7,1,3
40,38,465,376,4.75,11,1,3
40,39,366,732,0.0,1,0,3
40,40,360,364,4.683772233983162,4,1,3
40,41,449,796,0.0,3,0,3
40,42,619,483,4.776393202250022,20,1,3
40,43,296,542,4.525658350974743,8,1,3
40,44,575,430,4.85,18,1,3
40,45,552,455,4.841886116991581,17,1,3
40,46,363,577,4.730741759643275,16,1,3
40,47,475,645,4.858578643762691,14,1,3
40,48,565,212,0.0,1,0,3
40,49,363,574,4.525658350974743,16,1,3
40,50,580,694,4.552786404500042,5,1,3

