Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
100,1,1194,1012,0.0,0,0,1
100,2,1356,1507,0.0,0,0,1
100,3,832,1301,0.0,0,0,1
100,4,845,1080,0.0,1,0,1
100,5,711,1028,0.0,0,0,1
100,6,710,1070,0.0,0,0,1
100,7,727,882,0.0,0,0,1
100,8,1072,1094,0.0,0,0,1
100,9,1167,1279,0.0,0,0,1
100,10,1111,597,0.0,0,0,1
100,11,766,765,0.0,0,0,1
100,12,1102,890,0.0,0,0,1
100,13,1275,1003,0.0,0,0,1
100,14,854,1370,0.0,0,0,1
100,15,1172,867,0.0,0,0,1
100,16,1362,767,0.0,0,0,1
100,17,891,876,0.0,0,0,1
100,18,895,1209,0.0,1,0,1
100,19,911,1028,0.0,0,0,1
100,20,760,1425,0.0,0,0,1
100,21,781,1424,0.0,0,0,2
100,22,1038,981,0.0,0,0,2
100,23,908,936,0.0,0,0,2
100,24,1056,1004,0.0,0,0,2
100,25,1371,924,0.0,0,0,2
100,26,749,916,0.0,0,0,2
100,27,484,1257,0.0,0,0,2
100,28,903,1695,0.0,0,0,2
100,29,990,1177,0.0,0,0,2
100,30,1136,910,0.0,0,0,2
100,31,1151,1008,0.0,0,0,2
100,32,428,600,0.0,0,0,2
100,33,1012,1264,0.0,0,0,2
100,34,895,774,0.0,0,0,2
100,35,1107,1296,0.0,0,0,2
100,36,1319,1094,0.0,0,0,2
100,37,1260,1534,0.0,0,0,2
100,38,842,800,0.0,0,0,2
100,39,1426,1401,0.0,0,0,2
100,40,1276,1015,0.0,0,0,2
100,41,892,881,0.0,0,0,2
100,42,1015,1240,0.0,0,0,2
100,43,1038,908,0.0,0,0,2
100,44,1418,789,0.0,0,0,2
100,45,1206,1008,0.0,0,0,2
100,46,1454,1339,0.0,0,0,2
100,47,1059,949,0.0,0,0,2
100,48,1069,1016,0.0,0,0,2
100,49,919,1418,0.0,0,0,2
100,50,822,1203,0.0,0,0,2
100,51,598,848,0.0,0,0,2
100,52,1144,1415,0.0,0,0,2
100,53,1211,1109,0.0,0,0,2
100,54,1227,1102,0.0,0,0,2
100,55,970,959,0.0,0,0,2
100,56,1388,627,0.0,0,0,2
100,57,564,939,0.0,0,0,2
100,58,1341,698,0.0,0,0,2
100,59,1168,1176,0.0,0,0,2
100,60,1198,1212,0.0,0,0,2
100,61,424,1049,0.0,0,0,2
100,62,656,922,0.0,0,0,2
100,63,748,771,0.0,0,0,2
100,64,1008,1191,0.0,0,0,2
100,65,879,1150,0.0,0,0,2
100,66,690,1248,0.0,0,0,2
100,67,1411,889,0.0,0,0,2
100,68,1221,1053,0.0,0,0,2
100,69,970,657,0.0,0,0,2
100,70,1525,884,0.0,0,0,2
100,71,568,723,0.0,0,0,2
100,72,983,979,0.0,0,0,2
100,73,1053,941,0.0,0,0,2
