Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
1,0,570,255,0.0,1,0,1
1,1,210,481,0.0,1,0,2
1,2,592,319,0.0,1,0,2
1,3,762,441,0.0,1,0,2
1,4,628,581,3.8489135566778665,0,0,2
1,5,596,330,4.35,0,0,2
1,6,860,530,0.0,1,0,2
1,7,561,711,1.7669673679345579,0,0,2
1,8,655,364,0.0,1,0,2
1,9,353,268,0.0,1,0,2
1,10,450,638,2.517561682538718,0,0,2
1,11,524,355,0.0,1,0,2
1,12,707,179,0.0,1,0,2
1,13,521,584,0.0,1,0,2
1,14,310,374,0.0,1,0,2
1,15,733,556,3.24928585999884,0,0,2
1,16,544,403,0.0,1,0,2
1,17,351,484,3.5133931252681494,0,0,2
1,18,521,759,0.0,1,0,2
1,19,643,565,2.829170665390759,0,0,2
1,20,529,295,0.0,1,0,2
1,21,384,567,3.868629150101524,0,0,2
1,22,424,470,0.0,1,0,2
1,23,507,423,0.0,1,0,2
1,24,467,519,0.0,1,0,2
1,25,618,469,0.0,1,0,2
1,26,745,433,0.0,1,0,2
1,27,535,491,0.0,1,0,2
1,28,350,430,0.0,1,0,2
1,29,493,465,0.0,1,0,2
1,30,373,575,3.2759060350433327,0,0,2
1,31,494,521,4.192225278929824,0,0,2
1,32,491,505,0.0,1,0,2
1,33,320,402,0.0,1,0,2
1,34,594,683,2.2810847751354952,0,0,2
1,35,622,456,0.0,1,0,2
1,36,560,581,0.0,1,0,2
1,37,615,346,2.5484698655737477,0,0,2
1,38,352,172,0.0,1,0,2
1,39,361,590,0.0,1,0,2
1,40,332,384,1.2687133586388732,0,0,2
1,41,571,464,0.0,1,0,2
1,42,588,611,0.0,1,0,2
1,43,362,597,0.0,1,0,2
1,44,513,439,0.0,1,0,2
1,45,683,524,2.574613432873019,0,0,2
1,46,398,435,0.0,1,0,2
1,47,671,401,0.0,1,0,2
1,48,572,415,4.1753788748764675,0,0,2
1,49,475,563,0.0,1,0,2
1,50,506,544,0.0,1,0,2
1,51,470,259,0.0,1,0,2
1,52,402,492,3.003753522232287,0,0,2
1,53,339,286,0.0,1,0,2
1,54,370,702,0.0,1,0,2
1,55,392,561,3.2244719095435297,0,0,2
1,56,705,557,3.430764517352478,0,0,2
1,57,545,300,3.6352655936043816,0,0,2
1,58,516,419,0.0,1,0,2
1,59,341,258,0.0,1,0,2
1,60,642,576,1.8172339074320902,0,0,2
1,61,354,680,0.0,1,0,2
1,62,402,708,0.0,1,0,2
1,63,536,599,0.0,1,0,2
1,64,416,646,0.0,1,0,3
1,65,561,491,0.0,1,0,3
1,66,636,286,0.0,1,0,3
1,67,550,443,1.9896013553019263,0,0,3
1,68,90,708,0.0,1,0,3
1,69,667,333,0.0,1,0,3
1,70,354,508,0.0,1,0,3
1,71,345,558,4.0138458538342,0,0,3
1,72,421,587,2.9776251583843316,0,0,3
1,73,473,536,0.0,1,0,3
1,74,402,636,0.0,1,0,3
1,75,542,529,0.0,1,0,3
1,76,278,606,0.0,1,0,3
1,77,546,384,0.0,1,0,3
1,78,662,322,0.0,1,0,3
1,79,440,620,3.557779489814404,0,0,3
1,80,643,566,0.0,1,0,3
1,81,420,520,0.0,1,0,3
1,82,532,657,0.0,1,0,3
1,83,555,141,0.0,1,0,3
1,84,414,294,0.0,1,0,3
1,85,438,580,0.0,1,0,3
1,86,291,726,0.0,1,0,3
1,87,112,335,0.0,1,0,3
1,88,448,278,0.0,1,0,3
1,89,595,537,0.0,1,0,3
1,90,608,395,4.193774225170145,0,0,3
1,91,565,583,0.0,1,0,3
1,92,601,551,0.0,1,0,3
1,93,424,505,3.7620581596860045,0,0,3
1,94,236,684,0.0,1,0,3
1,95,531,883,0.0,1,0,3
1,96,551,337,0.0,1,0,3
1,97,728,442,0.0,1,0,3
1,98,630,432,0.0,1,0,3
1,99,420,430,0.0,1,0,3
1,100,633,565,0.0,1,0,3
1,101,738,453,0.0,1,0,3
1,102,512,386,0.0,1,0,3
1,103,458,402,4.4409830056250525,0,0,3
1,104,639,426,0.0,1,0,3
1,105,597,319,3.6961595189594703,0,0,3
1,106,530,652,0.0,1,0,3
1,107,661,748,0.0,1,0,3
1,108,330,499,0.0,1,0,3
1,109,460,244,0.0,1,0,3
1,110,436,562,0.0,1,0,3
1,111,642,460,4.646446609406726,0,0,3
1,112,696,408,0.0,1,0,3
1,113,302,619,0.0,1,0,3
1,114,256,382,0.0,1,0,3
1,115,483,321,3.3675172282685493,0,0,3
1,116,603,720,0.0,1,0,3
1,117,448,314,3.676179770512627,0,0,3
1,118,667,540,4.5968871125850725,0,0,3
1,119,432,591,0.0,1,0,3
1,120,613,439,0.0,1,0,3
1,121,408,679,0.0,1,0,3
1,122,503,554,3.6658335935873665,0,0,3
1,123,436,374,0.0,1,0,3
1,124,686,676,0.0,1,0,3
1,125,356,461,0.0,1,0,3
1,126,376,398,4.179939026657164,0,0,3

