Iteration,Cheesecake,Profiterole,Mucake
1,1,18,23
2,0,20,24
3,0,19,25
4,0,15,29
5,0,17,27
6,0,18,26
7,0,16,29
8,0,18,27
9,0,18,27
10,0,19,27
11,0,20,26
12,0,21,25
13,0,22,24
14,0,22,24
15,0,22,24
16,0,22,24
17,0,21,25
18,0,23,23
19,0,22,24
20,0,20,26
21,0,21,26
22,0,21,26
23,0,19,28
24,0,19,28
25,0,18,29
26,0,18,29
27,0,20,28
28,0,21,27
29,0,21,27
30,0,20,28
31,0,20,28
32,0,22,26
33,0,22,26
34,0,21,27
35,0,20,28
36,0,19,29
37,0,20,28
38,1,19,28
39,1,18,29
40,1,19,28
41,1,20,27
42,1,21,26
43,1,21,26
44,1,20,27
45,1,19,28
46,1,19,28
47,1,20,27
48,1,19,28
49,1,18,29
50,1,18,29
51,1,18,29
52,0,19,29
53,0,19,29
54,0,19,29
55,0,18,30
56,0,17,31
57,0,17,31
58,0,17,31
59,0,17,31
60,0,17,31
61,0,18,30
62,0,18,30
63,0,18,30
64,0,18,30
65,0,17,31
66,0,16,32
67,0,16,32
68,0,16,32
69,0,15,33
70,0,15,33
71,0,15,33
72,0,15,33
73,0,15,33
74,0,15,33
75,0,15,33
76,0,14,34
77,0,15,33
78,0,15,33
79,0,15,33
80,0,15,33
81,0,14,34
82,0,14,34
83,0,14,34
84,0,14,34
85,0,14,34
86,0,14,34
87,0,14,34
88,0,14,34
89,0,13,35
90,0,13,35
91,0,12,36
92,0,13,35
93,0,13,35
94,0,13,35
95,0,13,35
96,0,13,35
97,0,13,35
98,0,13,35
99,0,13,35
100,0,13,35
