Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.438181015116933,[D@7dac3fd8,86.0%,86.0%,28.104575163398692%,43,43,43,153
2,3.6771149823029092,[D@425357dd,88.0%,88.0%,24.581005586592177%,44,44,44,179
3,3.8295787743884495,[D@2102a4d5,88.0%,88.0%,26.34730538922156%,44,44,44,167
4,3.8954678819847417,[D@210386e0,88.0%,88.0%,26.34730538922156%,44,44,44,167
5,3.9404835475696416,[D@3d4d3fe7,88.0%,88.0%,26.34730538922156%,44,44,44,167
6,3.981675018171884,[D@65f87a2c,88.0%,88.0%,26.34730538922156%,44,44,44,167
7,4.030024633469683,[D@51684e4a,88.0%,88.0%,26.34730538922156%,44,44,44,167
8,4.06605618534728,[D@6ce1f601,88.0%,88.0%,26.34730538922156%,44,44,44,167
9,4.084635382771131,[D@38875e7d,88.0%,88.0%,26.34730538922156%,44,44,44,167
10,4.0890883709491135,[D@1e886a5b,88.0%,88.0%,26.34730538922156%,44,44,44,167
11,4.102293203882309,[D@d816dde,88.0%,88.0%,26.34730538922156%,44,44,44,167
12,4.104689227399441,[D@6e33c391,88.0%,88.0%,26.34730538922156%,44,44,44,167
13,4.104689227399441,[D@6c451c9c,88.0%,88.0%,26.34730538922156%,44,44,44,167
14,4.132118957218504,[D@31c269fd,88.0%,88.0%,26.34730538922156%,44,44,44,167
15,4.139747671809365,[D@372b0d86,88.0%,88.0%,26.34730538922156%,44,44,44,167
16,4.144586444879558,[D@47747fb9,88.0%,88.0%,26.34730538922156%,44,44,44,167
17,4.14855739612432,[D@3113a37,88.0%,88.0%,26.34730538922156%,44,44,44,167
18,4.210229860330847,[D@213e3629,90.0%,90.0%,26.94610778443114%,45,45,45,167
19,4.2214606963914925,[D@4e9658b5,90.0%,90.0%,26.785714285714285%,45,45,45,168
20,4.249725818623525,[D@2a7b6f69,90.0%,90.0%,26.785714285714285%,45,45,45,168
21,4.259435835015302,[D@20312893,90.0%,90.0%,26.785714285714285%,45,45,45,168
22,4.259435835015302,[D@70eecdc2,90.0%,90.0%,26.785714285714285%,45,45,45,168
23,4.264013392556455,[D@c41709a,90.0%,90.0%,25.0%,45,45,45,180
24,4.266874439000556,[D@7db0565c,90.0%,90.0%,25.0%,45,45,45,180
