Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.2305327264635344,[D@43bc63a3,82.0%,82.0%,28.27586206896552%,41,41,41,145
2,3.760827620942673,[D@702657cc,90.0%,90.0%,26.47058823529412%,45,45,45,170
3,3.970483607440896,[D@6a6cb05c,92.0%,92.0%,28.749999999999996%,46,46,46,160
4,4.122865090720337,[D@40a4337a,94.0%,94.0%,29.19254658385093%,47,47,47,161
5,4.22821977645761,[D@6025e1b6,96.0%,96.0%,29.629629629629626%,48,48,48,162
6,4.321094726142444,[D@22ff4249,96.0%,96.0%,29.447852760736197%,48,48,48,163
7,4.357803488342391,[D@2d1ef81a,96.0%,96.0%,29.447852760736197%,48,48,48,163
8,4.397580060094816,[D@4c402120,96.0%,96.0%,27.74566473988439%,48,48,48,173
9,4.427103478929738,[D@327514f,96.0%,96.0%,27.74566473988439%,48,48,48,173
10,4.43398223353704,[D@5b12b668,96.0%,96.0%,27.74566473988439%,48,48,48,173
11,4.448878239885604,[D@1165b38,96.0%,96.0%,27.74566473988439%,48,48,48,173
12,4.468334336219364,[D@4c12331b,96.0%,96.0%,27.74566473988439%,48,48,48,173
13,4.477106025384255,[D@7586beff,96.0%,96.0%,27.74566473988439%,48,48,48,173
14,4.507470027293217,[D@3b69e7d1,96.0%,96.0%,27.74566473988439%,48,48,48,173
15,4.517121642250919,[D@815b41f,96.0%,96.0%,27.74566473988439%,48,48,48,173
16,4.566190315937932,[D@5542c4ed,98.0%,98.0%,28.32369942196532%,49,49,49,173
17,4.574867630551924,[D@1573f9fc,98.0%,98.0%,26.344086021505376%,49,49,49,186
18,4.6184553539785815,[D@6150c3ec,98.0%,98.0%,26.344086021505376%,49,49,49,186
19,4.6184553539785815,[D@44c03695,98.0%,98.0%,26.344086021505376%,49,49,49,186
20,4.64469808058154,[D@7e6f74c,98.0%,98.0%,26.344086021505376%,49,49,49,186
21,4.64469808058154,[D@dd05255,98.0%,98.0%,26.344086021505376%,49,49,49,186
22,4.645526507706286,[D@6a78afa0,98.0%,98.0%,26.344086021505376%,49,49,49,186
23,4.650973893502826,[D@2f4948e4,98.0%,98.0%,26.344086021505376%,49,49,49,186
24,4.663887965591242,[D@1f2586d6,98.0%,98.0%,26.344086021505376%,49,49,49,186
