Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
40,1,614,1269,0.0,0,0,1
40,2,766,809,0.0,0,0,1
40,3,1078,1351,0.0,0,0,1
40,4,1447,1026,0.0,0,0,1
40,5,1313,832,0.0,0,0,1
40,6,937,721,0.0,0,0,1
40,7,825,1116,0.0,0,0,1
40,8,1127,786,0.0,0,0,1
40,9,898,610,0.0,0,0,1
40,10,1143,692,0.0,0,0,1
40,11,1234,1001,0.0,0,0,1
40,12,992,958,0.0,0,0,1
40,13,1111,1476,0.0,0,0,1
40,14,1127,945,0.0,0,0,1
40,15,805,1144,0.0,0,0,1
40,16,870,824,0.0,0,0,1
40,17,1349,910,0.0,0,0,1
40,18,1353,1121,0.0,0,0,1
40,19,936,1306,0.0,0,0,1
40,20,1016,818,0.0,0,0,1
40,21,1067,775,0.0,0,0,2
40,22,1131,1022,0.0,0,0,2
40,23,1316,923,0.0,0,0,2
40,24,1132,1119,0.0,0,0,2
40,25,755,825,0.0,0,0,2
40,26,1296,1033,0.0,0,0,2
40,27,900,987,0.0,0,0,2
40,28,766,707,0.0,0,0,2
40,29,1038,797,0.0,0,0,2
40,30,1081,1348,0.0,0,0,2
40,31,1102,829,0.0,0,0,2
40,32,1024,1119,0.0,0,0,2
40,33,1046,1381,0.0,0,0,2
40,34,350,1289,0.0,0,0,2
40,35,839,1515,0.0,0,0,2
40,36,1261,1105,0.0,0,0,2
40,37,745,1028,0.0,0,0,2
40,38,1003,1045,0.0,0,0,2
40,39,991,954,0.0,0,0,2
40,40,714,649,0.0,0,0,2
40,41,1431,1132,0.0,0,0,2
40,42,1438,1048,0.0,0,0,2
40,43,1172,983,0.0,0,0,2
40,44,299,996,0.0,0,0,2
40,45,671,1095,0.0,0,0,2
40,46,1236,484,0.0,0,0,2
40,47,1060,789,0.0,0,0,2
40,48,986,655,0.0,0,0,2
40,49,1260,1235,0.0,0,0,2
40,50,1167,729,0.0,1,0,2
40,51,637,903,0.0,0,0,2
40,52,628,1399,0.0,0,0,2
40,53,680,862,0.0,0,0,2
40,54,1121,761,0.0,1,0,2
40,55,890,1549,0.0,0,0,2
40,56,681,930,0.0,0,0,2
40,57,829,1577,0.0,0,0,2
40,58,1405,1066,0.0,0,0,2
40,59,1419,1191,0.0,0,0,2
40,60,1184,1019,0.0,0,0,2
40,61,683,1387,0.0,0,0,2
40,62,874,1214,0.0,0,0,2
40,63,1252,1276,0.0,0,0,2
40,64,1248,889,0.0,0,0,2
40,65,1169,1138,0.0,0,0,2
40,66,788,736,0.0,0,0,2
40,67,984,1113,0.0,0,0,2
40,68,844,838,0.0,0,0,2
40,69,563,950,0.0,0,0,2
40,70,1535,1245,0.0,0,0,2
40,71,825,509,0.0,0,0,2
40,72,1005,273,0.0,0,0,2
40,73,1385,988,0.0,0,0,2
40,74,881,1092,0.0,0,0,2
40,75,882,1338,0.0,0,0,2
40,76,1066,1375,0.0,0,0,2
40,77,928,1045,0.0,0,0,2
40,78,1282,569,0.0,0,0,2
40,79,1366,733,0.0,0,0,2
40,80,1420,938,0.0,0,0,2
40,81,1407,752,0.0,0,0,2
40,82,1017,1030,0.0,0,0,2
40,83,867,562,0.0,0,0,2
40,84,910,682,0.0,0,0,2
40,85,1129,892,0.0,0,0,2
40,86,1122,895,0.0,0,0,2
40,87,736,1054,0.0,0,0,2
40,88,999,811,0.0,0,0,2
40,89,1076,1123,0.0,0,0,2
40,90,971,810,0.0,0,0,2
40,91,1114,1038,0.0,0,0,2
40,92,780,1453,0.0,0,0,2
40,93,1221,1208,0.0,0,0,2
40,94,544,1044,0.0,0,0,2
40,95,944,561,0.0,0,0,2
40,96,1070,1363,0.0,0,0,2
40,97,726,1404,0.0,0,0,2
40,98,1195,1233,0.0,0,0,2
40,99,558,1213,0.0,0,0,2
40,100,921,984,0.0,0,0,2
40,101,1184,1078,0.0,0,0,2
40,102,1328,939,0.0,0,0,2
40,103,1142,1488,0.0,0,0,2
40,104,988,1067,0.0,0,0,2
40,105,855,1325,0.0,0,0,2
40,106,1418,759,0.0,0,0,2
40,107,1170,1140,0.0,0,0,2
40,108,819,1164,0.0,0,0,2
40,109,1261,1187,0.0,0,0,2
40,110,1081,1250,0.0,0,0,2
40,111,977,1262,0.0,0,0,2
40,112,1058,1314,0.0,0,0,2
40,113,1249,1111,0.0,0,0,2
