Iteration,Cheesecake,Profiterole,Mucake
1,0,25,22
2,0,26,23
3,0,28,21
4,0,24,25
5,1,25,24
6,0,28,22
7,0,31,19
8,0,32,18
9,0,33,17
10,0,30,20
11,0,30,20
12,0,29,21
13,0,29,21
14,0,29,21
15,0,29,21
16,0,28,22
17,0,27,23
18,0,27,23
19,0,26,24
20,0,26,24
21,0,25,25
22,0,26,24
23,0,25,25
24,0,27,23
25,0,27,23
26,0,27,23
27,0,27,23
28,0,28,22
29,0,28,22
30,0,28,22
31,0,28,22
32,0,28,22
33,0,27,23
34,0,27,23
35,0,27,23
36,0,27,23
37,0,25,25
38,0,25,25
39,0,25,25
40,0,24,26
41,0,23,27
42,0,23,27
43,0,24,26
44,0,24,26
45,0,25,25
46,0,24,26
47,0,24,26
48,0,24,26
49,0,24,26
50,0,24,26
51,0,23,27
52,0,23,27
53,0,22,28
54,0,22,28
55,0,23,27
56,0,22,28
57,0,21,29
58,0,22,28
59,0,21,29
60,0,21,29
61,0,20,30
62,0,18,32
63,1,18,31
64,1,18,31
65,1,18,31
66,1,18,31
67,1,20,29
68,1,19,30
69,1,19,30
70,1,19,30
71,1,19,30
72,1,19,30
73,1,19,30
74,1,19,30
75,1,18,31
76,1,18,31
77,1,18,31
78,1,19,30
79,1,19,30
80,1,19,30
81,1,19,30
82,1,19,30
83,1,19,30
84,1,19,30
85,1,20,29
86,1,20,29
87,1,19,30
88,1,19,30
89,1,19,30
90,1,20,29
91,1,20,29
92,1,21,28
93,1,21,28
94,1,21,28
95,1,22,27
96,1,22,27
97,1,22,27
98,1,22,27
99,1,22,27
100,1,22,27
