Iteration,Cheesecake,Profiterole,Mucake
1,0,22,24
2,0,22,24
3,0,22,24
4,1,24,22
5,1,27,19
6,0,27,20
7,0,25,22
8,0,25,22
9,0,22,26
10,0,21,27
11,0,24,24
12,0,25,23
13,0,25,23
14,0,27,21
15,0,27,21
16,0,27,21
17,0,26,22
18,0,24,24
19,0,23,25
20,0,24,25
21,0,24,25
22,0,26,23
23,0,26,23
24,0,25,24
25,1,25,23
26,1,26,22
27,1,28,20
28,1,28,20
29,1,28,20
30,1,28,20
31,2,27,20
32,2,28,19
33,2,28,19
34,2,27,20
35,2,26,21
36,2,26,21
37,2,25,22
38,2,25,22
39,2,25,22
40,2,25,22
41,2,25,22
42,2,24,23
43,2,23,24
44,2,24,23
45,2,24,23
46,2,25,22
47,2,26,21
48,2,25,22
49,2,26,21
50,2,25,22
51,2,25,22
52,2,26,21
53,2,26,21
54,2,26,21
55,1,25,23
56,1,25,23
57,1,25,23
58,0,25,24
59,0,25,24
60,0,25,24
61,0,25,24
62,0,25,24
63,0,24,25
64,0,24,25
65,0,24,25
66,0,24,25
67,0,24,25
68,0,24,25
69,0,23,26
70,0,23,26
71,0,23,26
72,0,25,24
73,0,25,24
74,0,25,24
75,0,25,24
76,0,25,24
77,0,25,24
78,0,26,23
79,0,26,23
80,0,26,23
81,0,26,23
82,0,25,24
83,0,25,24
84,0,25,24
85,0,25,24
86,0,25,24
87,0,25,24
88,0,25,24
89,0,25,24
90,0,25,24
91,0,25,24
92,0,25,24
93,0,25,24
94,0,25,24
95,0,25,24
96,0,26,23
97,0,26,23
98,0,26,23
99,0,26,23
100,0,26,23
