Iteration,Passengers' mean utility,Vehicles' mean utility,% Interested passengers,% Matched passengers,% Matched Vehicles,Interested passengers,Matched passengers,Matched Vehicles,Total Vehicles
1,3.7083654554988335,[D@5fe7f967,92.0%,92.0%,30.4635761589404%,46,46,46,151
2,3.9843504680497204,[D@59e43e8c,92.0%,92.0%,25.41436464088398%,46,46,46,181
3,4.130274438873929,[D@2caa5d7c,92.0%,92.0%,27.54491017964072%,46,46,46,167
4,4.243276719560455,[D@5e671e20,94.0%,94.0%,28.143712574850298%,47,47,47,167
5,4.254225201750124,[D@3eabe84a,94.0%,94.0%,27.976190476190478%,47,47,47,168
6,4.293385949794009,[D@46c3a14d,94.0%,94.0%,27.976190476190478%,47,47,47,168
7,4.347370504411594,[D@38fc5554,94.0%,94.0%,27.976190476190478%,47,47,47,168
8,4.352711791406912,[D@5e8cda75,94.0%,94.0%,27.976190476190478%,47,47,47,168
9,4.455946793122301,[D@3f049056,96.0%,96.0%,26.96629213483146%,48,48,48,178
10,4.46914478534782,[D@64968732,96.0%,96.0%,26.81564245810056%,48,48,48,179
11,4.496075644199881,[D@3e1a3801,96.0%,96.0%,26.81564245810056%,48,48,48,179
12,4.51489449729181,[D@6fd12c5,96.0%,96.0%,26.81564245810056%,48,48,48,179
13,4.528563529595891,[D@1de0a46c,96.0%,96.0%,26.81564245810056%,48,48,48,179
14,4.535176556979832,[D@4d1f1ff5,96.0%,96.0%,26.81564245810056%,48,48,48,179
15,4.5384595693536625,[D@222afc67,96.0%,96.0%,26.81564245810056%,48,48,48,179
16,4.544606164340103,[D@4c2fb9dd,96.0%,96.0%,26.81564245810056%,48,48,48,179
17,4.546816046506613,[D@54f4a7f0,96.0%,96.0%,26.81564245810056%,48,48,48,179
18,4.559863894498562,[D@61a1ea2c,96.0%,96.0%,26.81564245810056%,48,48,48,179
19,4.569905913555188,[D@149debbb,96.0%,96.0%,26.81564245810056%,48,48,48,179
20,4.623751911522691,[D@25cd49a4,98.0%,98.0%,27.37430167597765%,49,49,49,179
21,4.630243220794961,[D@5477a1ca,98.0%,98.0%,27.22222222222222%,49,49,49,180
22,4.636308547857839,[D@3ae9d1e2,98.0%,98.0%,25.520833333333332%,49,49,49,192
23,4.6480025866980235,[D@41522537,98.0%,98.0%,25.520833333333332%,49,49,49,192
24,4.67172937242859,[D@e9dc4d0,98.0%,98.0%,25.520833333333332%,49,49,49,192
25,4.681661550636579,[D@670d4d38,98.0%,98.0%,25.520833333333332%,49,49,49,192
26,4.694166596848654,[D@131ff6fa,98.0%,98.0%,25.520833333333332%,49,49,49,192
27,4.706583335181126,[D@43b40233,98.0%,98.0%,25.520833333333332%,49,49,49,192
28,4.706583335181126,[D@23eff5d1,98.0%,98.0%,25.520833333333332%,49,49,49,192
29,4.715979615414084,[D@2e060819,98.0%,98.0%,25.520833333333332%,49,49,49,192
30,4.715979615414084,[D@42c28305,98.0%,98.0%,25.520833333333332%,49,49,49,192
31,4.71657197456133,[D@2184b4f4,98.0%,98.0%,25.520833333333332%,49,49,49,192
32,4.719164333708577,[D@7d199c68,98.0%,98.0%,25.520833333333332%,49,49,49,192
33,4.719164333708577,[D@63411512,98.0%,98.0%,25.520833333333332%,49,49,49,192
34,4.7196173935796715,[D@35cd68d4,98.0%,98.0%,25.520833333333332%,49,49,49,192
35,4.722545937271522,[D@316a598d,98.0%,98.0%,25.520833333333332%,49,49,49,192
36,4.724708214931691,[D@216914,98.0%,98.0%,25.520833333333332%,49,49,49,192
37,4.72570821493169,[D@6ba30587,98.0%,98.0%,25.520833333333332%,49,49,49,192
38,4.72570821493169,[D@35764bef,98.0%,98.0%,25.520833333333332%,49,49,49,192
39,4.72570821493169,[D@5633dafd,98.0%,98.0%,25.520833333333332%,49,49,49,192
40,4.72570821493169,[D@5d5160e6,98.0%,98.0%,25.520833333333332%,49,49,49,192
41,4.730912913332133,[D@2eadc9f6,98.0%,98.0%,25.520833333333332%,49,49,49,192
42,4.733193023221414,[D@2903c6ff,98.0%,98.0%,25.520833333333332%,49,49,49,192
43,4.733526873756835,[D@61af1510,98.0%,98.0%,25.520833333333332%,49,49,49,192
44,4.737129199023878,[D@37af1f93,98.0%,98.0%,25.520833333333332%,49,49,49,192
45,4.7384986823218425,[D@778d82e9,98.0%,98.0%,25.520833333333332%,49,49,49,192
46,4.741006952754594,[D@408e96d9,98.0%,98.0%,25.520833333333332%,49,49,49,192
47,4.742269011936111,[D@59901c4d,98.0%,98.0%,25.520833333333332%,49,49,49,192
48,4.755911150887965,[D@168cd36b,98.0%,98.0%,25.520833333333332%,49,49,49,192
49,4.756543381626868,[D@d8d9199,98.0%,98.0%,25.520833333333332%,49,49,49,192
50,4.7693226356355725,[D@3901f6af,98.0%,98.0%,25.520833333333332%,49,49,49,192
51,4.7693226356355725,[D@602ae7b6,98.0%,98.0%,25.520833333333332%,49,49,49,192
52,4.772322635635573,[D@10cd6753,98.0%,98.0%,25.520833333333332%,49,49,49,192
53,4.773248845318241,[D@71ad3d8a,98.0%,98.0%,25.520833333333332%,49,49,49,192
54,4.775371950943859,[D@47af099e,98.0%,98.0%,25.520833333333332%,49,49,49,192
55,4.77813977987949,[D@700f518a,98.0%,98.0%,25.520833333333332%,49,49,49,192
56,4.779714540554088,[D@b835727,98.0%,98.0%,25.520833333333332%,49,49,49,192
57,4.779714540554088,[D@13da7ab0,98.0%,98.0%,25.520833333333332%,49,49,49,192
58,4.779950608531587,[D@2c8662ac,98.0%,98.0%,25.520833333333332%,49,49,49,192
59,4.781559792950494,[D@260ff5b7,98.0%,98.0%,25.520833333333332%,49,49,49,192
60,4.781559792950494,[D@3724b43e,98.0%,98.0%,25.520833333333332%,49,49,49,192
61,4.781559792950494,[D@77eb5790,98.0%,98.0%,25.520833333333332%,49,49,49,192
62,4.781559792950494,[D@68e7c8c3,98.0%,98.0%,25.520833333333332%,49,49,49,192
63,4.783993771350705,[D@319c3a25,98.0%,98.0%,25.520833333333332%,49,49,49,192
64,4.783993771350705,[D@238bfd6c,98.0%,98.0%,25.520833333333332%,49,49,49,192
65,4.783993771350705,[D@ef1695a,98.0%,98.0%,25.520833333333332%,49,49,49,192
66,4.783993771350705,[D@58860997,98.0%,98.0%,25.520833333333332%,49,49,49,192
67,4.783993771350705,[D@81b5db0,98.0%,98.0%,25.520833333333332%,49,49,49,192
68,4.783993771350705,[D@7487b142,98.0%,98.0%,25.520833333333332%,49,49,49,192
69,4.786363254648669,[D@7139bd31,98.0%,98.0%,25.520833333333332%,49,49,49,192
70,4.786363254648669,[D@199bc830,98.0%,98.0%,25.520833333333332%,49,49,49,192
