Iteration,Cheesecake,Profiterole,Mucake
1,0,22,23
2,1,21,26
3,0,18,31
4,0,20,29
5,1,20,29
6,0,19,31
7,0,23,27
8,0,25,25
9,0,25,25
10,0,27,23
11,0,28,22
12,0,27,23
13,0,27,23
14,0,25,25
15,0,24,26
16,0,22,28
17,0,20,30
18,0,20,30
19,0,20,30
20,0,19,31
21,0,21,29
22,0,22,28
23,0,22,28
24,0,23,27
25,0,22,28
26,0,23,27
27,0,23,27
28,0,23,27
29,0,23,27
30,0,22,28
31,0,22,28
32,1,22,27
33,1,21,28
34,1,21,28
35,1,21,28
36,1,22,27
37,1,25,24
38,1,25,24
39,1,25,24
40,1,26,23
41,1,24,25
42,1,22,27
43,1,22,27
44,1,22,27
45,1,22,27
46,1,22,27
47,1,22,27
48,1,22,27
49,1,21,28
50,1,22,27
51,1,22,27
52,1,22,27
53,1,21,28
54,1,21,28
55,1,21,28
56,1,21,28
57,1,21,28
58,1,20,29
59,1,20,29
60,1,20,29
61,1,20,29
62,1,20,29
63,1,20,29
64,1,20,29
65,1,20,29
66,1,20,29
67,1,20,29
68,1,20,29
69,1,20,29
70,1,21,28
71,1,21,28
72,1,21,28
73,1,21,28
74,1,21,28
75,1,21,28
76,1,20,29
77,1,20,29
78,1,20,29
79,1,20,29
80,1,20,29
81,1,20,29
82,1,21,28
83,1,21,28
84,1,21,28
85,1,22,27
86,1,22,27
87,1,22,27
88,1,22,27
89,1,22,27
90,1,22,27
91,1,22,27
92,1,22,27
93,1,22,27
94,1,21,28
95,1,21,28
96,1,21,28
97,1,21,28
98,1,21,28
99,1,21,28
100,1,21,28
