Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
20,0,518,457,4.95,0,0,2
20,1,409,584,4.708452405257734,0,0,3
20,2,479,402,0.0,1,0,3
20,3,648,687,4.6958618734850885,0,0,2
20,4,482,470,4.95,0,0,2
20,5,504,326,0.0,1,0,3
20,6,375,515,4.646446609406726,0,0,1
20,7,496,527,4.776393202250022,0,0,2
20,8,386,371,4.359687576256715,0,0,2
20,9,350,428,4.841886116991581,0,0,3
20,10,560,355,4.699999999999999,0,0,2
20,11,420,268,4.888196601125011,0,0,2
20,12,420,273,4.75,0,0,3
20,13,535,497,4.888196601125011,0,0,2
20,14,352,491,4.95,0,0,2
20,15,592,475,4.5968871125850725,0,0,2
20,16,543,358,4.841886116991581,0,0,3
20,17,415,478,4.888196601125011,0,0,3
20,18,641,505,4.572799812734123,0,0,2
20,19,558,336,4.85,0,0,2
20,20,714,301,4.552786404500042,0,0,3
20,21,619,534,4.699999999999999,0,0,3
20,22,682,636,4.619211344706804,0,0,2
20,23,320,300,4.75,0,0,3
20,24,512,477,4.95,0,0,3
20,25,574,399,4.793844718719117,0,0,3
20,26,347,412,4.793844718719117,0,0,2
20,27,610,283,4.841886116991581,0,0,3
20,28,498,628,4.9,0,0,3
20,29,400,540,4.888196601125011,0,0,2
20,30,623,501,4.619211344706804,0,0,3
20,31,492,689,4.888196601125011,0,0,2
20,32,393,631,4.3199264745632275,0,0,2
20,33,463,463,4.8197224362268,0,0,2
20,34,771,507,4.186058970195015,0,0,2
20,35,496,637,4.841886116991581,0,0,3
20,36,388,452,4.95,0,0,3
20,37,294,468,4.639444872453601,0,0,2
20,38,533,374,4.929289321881345,0,0,2
20,39,550,681,5.0,0,0,2
20,40,567,486,4.793844718719117,0,0,3
20,41,443,646,4.841886116991581,0,0,3
20,42,522,503,4.85,0,0,3
20,43,476,626,4.679843788128358,0,0,3
20,44,483,677,4.929289321881345,0,0,3
20,45,511,416,4.888196601125011,0,0,3
20,46,578,348,4.787867965644035,0,0,2
20,47,526,559,4.8,0,0,2
20,48,581,602,4.75,0,0,2
20,49,555,417,0.0,1,0,1
20,50,326,461,0.0,1,0,2
20,51,492,344,0.0,1,0,2
20,52,602,555,0.0,1,0,2
20,53,452,285,0.0,1,0,2
20,54,564,525,0.0,1,0,2
20,55,336,530,0.0,1,0,2
20,56,469,344,0.0,1,0,2
20,57,442,694,0.0,1,0,2
20,58,488,644,0.0,1,0,2
20,59,704,509,0.0,1,0,2
20,60,307,640,0.0,1,0,2
20,61,633,582,0.0,1,0,2
20,62,665,558,0.0,1,0,2
20,63,491,474,0.0,1,0,2
20,64,518,285,0.0,1,0,2
20,65,537,604,0.0,1,0,2
20,66,354,693,0.0,1,0,2
20,67,611,425,0.0,1,0,2
20,68,508,420,0.0,1,0,2
20,69,604,487,0.0,1,0,2
20,70,602,455,0.0,1,0,2
20,71,481,377,0.0,1,0,2
20,72,531,753,0.0,1,0,2
20,73,523,499,0.0,1,0,2
20,74,374,299,0.0,1,0,2
20,75,397,471,0.0,1,0,2
20,76,312,527,0.0,1,0,2
20,77,494,602,0.0,1,0,2
20,78,411,758,0.0,1,0,2
20,79,592,300,0.0,1,0,2
20,80,722,463,0.0,1,0,2
20,81,508,769,0.0,1,0,2
20,82,532,529,0.0,1,0,2
20,83,426,333,0.0,1,0,2
20,84,670,450,0.0,1,0,2
20,85,308,511,0.0,1,0,2
20,86,659,625,0.0,1,0,2
20,87,483,443,0.0,1,0,2
20,88,528,599,0.0,1,0,2
20,89,505,649,0.0,1,0,2
20,90,645,363,0.0,1,0,2
20,91,284,529,0.0,1,0,2
20,92,514,513,0.0,1,0,2
20,93,443,300,0.0,1,0,2
20,94,859,617,0.0,1,0,2
20,95,504,364,0.0,1,0,2
20,96,352,608,0.0,1,0,2
20,97,433,388,0.0,1,0,2
20,98,300,490,0.0,1,0,2
20,99,460,733,0.0,1,0,2
20,100,412,605,0.0,1,0,2
20,101,527,585,0.0,1,0,2
20,102,379,442,0.0,1,0,2
20,103,725,662,0.0,1,0,2
20,104,382,654,0.0,1,0,2
20,105,528,742,0.0,1,0,2
20,106,298,507,0.0,1,0,2
20,107,505,407,0.0,1,0,2
20,108,521,565,0.0,1,0,2
20,109,532,441,0.0,1,0,2
20,110,557,311,0.0,1,0,2
20,111,591,527,0.0,1,0,2
20,112,445,847,0.0,1,0,2
20,113,606,597,0.0,1,0,2
20,114,390,418,0.0,1,0,2
20,115,372,523,0.0,1,0,2
20,116,371,361,0.0,1,0,2
20,117,494,574,0.0,1,0,2
20,118,457,495,0.0,1,0,2
20,119,594,651,0.0,1,0,3
20,120,409,356,0.0,1,0,3
20,121,360,588,0.0,1,0,3
20,122,467,508,0.0,1,0,3
20,123,502,644,0.0,1,0,3
20,124,673,560,0.0,1,0,3
20,125,512,688,0.0,1,0,3
20,126,243,634,0.0,1,0,3
20,127,540,468,0.0,1,0,3
20,128,488,362,0.0,1,0,3
20,129,580,473,0.0,1,0,3
20,130,478,405,4.929289321881345,0,0,3
20,131,556,620,0.0,1,0,3
20,132,524,620,0.0,1,0,3
20,133,603,368,0.0,1,0,3
20,134,574,493,0.0,1,0,3
20,135,403,628,0.0,1,0,3
20,136,372,492,0.0,1,0,3
20,137,447,710,0.0,1,0,3
20,138,364,489,0.0,1,0,3
20,139,625,570,0.0,1,0,3
20,140,554,588,0.0,1,0,3
20,141,652,702,0.0,1,0,3
20,142,557,548,0.0,1,0,3
20,143,606,456,0.0,1,0,3
20,144,704,564,0.0,1,0,3
20,145,414,415,0.0,1,0,3
20,146,498,319,0.0,1,0,3
20,147,820,432,0.0,1,0,3
20,148,340,616,0.0,1,0,3
20,149,675,662,0.0,1,0,3
20,150,298,686,0.0,1,0,3
20,151,689,620,0.0,1,0,3
20,152,752,493,0.0,1,0,3
20,153,576,382,0.0,1,0,3
20,154,555,517,0.0,1,0,3
20,155,332,543,0.0,1,0,3
20,156,317,618,0.0,1,0,3
20,157,638,529,0.0,1,0,3
20,158,356,580,0.0,1,0,3
20,159,631,522,0.0,1,0,3
20,160,610,355,0.0,1,0,3
20,161,486,425,0.0,1,0,3
20,162,509,428,0.0,1,0,3
20,163,464,490,0.0,1,0,3
20,164,482,602,0.0,1,0,3
20,165,556,427,0.0,1,0,3
20,166,454,579,0.0,1,0,3
20,167,522,449,0.0,1,0,3
20,168,639,528,0.0,1,0,3
20,169,587,517,0.0,1,0,3
20,170,321,820,0.0,1,0,3
20,171,493,573,0.0,1,0,3
20,172,702,640,0.0,1,0,3
20,173,439,550,0.0,1,0,3
20,174,497,292,0.0,1,0,3
20,175,814,272,0.0,1,0,3
20,176,378,322,0.0,1,0,3
20,177,646,284,0.0,1,0,3
20,178,747,248,0.0,1,0,3
