Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
100,0,482,470,4.95,0,0,2
100,1,420,268,4.888196601125011,0,0,2
100,2,352,491,4.95,0,0,2
100,3,558,336,4.85,0,0,2
100,4,512,477,4.95,0,0,3
100,5,610,283,4.841886116991581,0,0,3
100,6,498,628,4.9,0,0,3
100,7,492,689,4.888196601125011,0,0,2
100,8,388,452,4.95,0,0,3
100,9,550,681,5.0,0,0,2
100,10,443,646,4.841886116991581,0,0,3
100,11,483,677,4.929289321881345,0,0,3
100,12,478,405,4.929289321881345,0,0,3
100,13,348,413,4.85,0,0,3
100,14,370,510,5.0,0,0,2
100,15,532,495,4.929289321881345,0,0,3
100,16,619,526,4.9,0,0,2
100,17,418,477,4.95,0,0,2
100,18,569,401,4.929289321881345,0,0,3
100,19,510,415,4.95,0,0,3
100,20,493,638,5.0,0,0,3
100,21,531,561,4.888196601125011,0,0,2
100,22,555,359,4.793844718719117,0,0,3
100,23,642,497,4.9,0,0,2
100,24,299,460,4.793844718719117,0,0,3
100,25,564,486,4.929289321881345,0,0,2
100,26,419,275,4.841886116991581,0,0,2
100,27,511,329,4.888196601125011,0,0,3
100,28,319,294,4.929289321881345,0,0,2
100,29,464,465,4.929289321881345,0,0,2
100,30,402,644,4.888196601125011,0,0,3
100,31,378,381,5.0,0,0,3
100,32,625,510,4.888196601125011,0,0,2
100,33,483,619,4.8197224362268,0,0,3
100,34,403,541,4.95,0,0,3
100,35,677,639,4.9,0,0,3
100,36,517,457,5.0,0,0,3
100,37,781,495,4.95,0,0,3
100,38,354,431,4.85,0,0,2
100,39,644,692,4.841886116991581,0,0,3
100,40,533,375,4.95,0,0,3
100,41,600,479,4.95,0,0,2
100,42,502,531,4.858578643762691,0,0,3
100,43,577,345,4.9,0,0,2
100,44,525,503,5.0,0,0,3
100,45,414,582,4.95,0,0,2
100,46,584,601,4.888196601125011,0,0,2
100,47,541,360,4.929289321881345,0,0,2
100,48,710,289,4.8,0,0,2
100,49,757,281,0.0,1,0,1
100,50,383,459,0.0,1,0,2
100,51,625,213,0.0,1,0,2
100,52,446,306,0.0,1,0,2
100,53,659,400,0.0,1,0,2
100,54,446,726,0.0,1,0,2
100,55,576,225,0.0,1,0,2
100,56,595,386,0.0,1,0,2
100,57,233,364,0.0,1,0,2
100,58,517,414,0.0,1,0,2
100,59,245,653,0.0,1,0,2
100,60,563,710,0.0,1,0,2
100,61,617,510,0.0,1,0,2
100,62,269,397,0.0,1,0,2
100,63,783,646,0.0,1,0,2
100,64,439,463,0.0,1,0,2
100,65,440,417,0.0,1,0,2
100,66,499,715,0.0,1,0,2
100,67,814,552,0.0,1,0,2
100,68,636,604,0.0,1,0,2
100,69,372,425,0.0,1,0,2
100,70,580,579,0.0,1,0,2
100,71,511,392,0.0,1,0,2
100,72,473,453,0.0,1,0,2
100,73,612,509,0.0,1,0,2
100,74,483,231,0.0,1,0,2
100,75,571,498,0.0,1,0,2
100,76,460,554,0.0,1,0,2
100,77,459,322,0.0,1,0,2
100,78,471,600,0.0,1,0,2
100,79,664,354,0.0,1,0,2
100,80,391,400,0.0,1,0,2
100,81,504,660,0.0,1,0,2
100,82,398,173,0.0,1,0,2
100,83,647,495,0.0,1,0,2
100,84,620,491,0.0,1,0,2
100,85,495,420,0.0,1,0,2
100,86,560,549,0.0,1,0,2
100,87,628,513,0.0,1,0,2
100,88,446,550,0.0,1,0,2
100,89,383,579,0.0,1,0,2
100,90,561,550,0.0,1,0,2
100,91,505,667,0.0,1,0,2
100,92,529,757,0.0,1,0,2
100,93,730,357,0.0,1,0,2
100,94,613,448,0.0,1,0,2
100,95,654,482,0.0,1,0,2
100,96,500,562,0.0,1,0,2
100,97,462,735,0.0,1,0,2
100,98,549,490,0.0,1,0,2
100,99,540,610,0.0,1,0,2
100,100,593,627,0.0,1,0,2
100,101,761,501,0.0,1,0,2
100,102,522,583,0.0,1,0,2
100,103,275,548,0.0,1,0,2
100,104,599,541,0.0,1,0,2
100,105,576,394,0.0,1,0,2
100,106,442,549,0.0,1,0,2
100,107,592,413,0.0,1,0,2
100,108,560,296,0.0,1,0,2
100,109,590,615,0.0,1,0,2
100,110,469,646,0.0,1,0,2
100,111,293,363,0.0,1,0,2
100,112,666,444,0.0,1,0,2
100,113,411,703,0.0,1,0,2
100,114,584,417,0.0,1,0,2
100,115,445,623,0.0,1,0,2
100,116,325,448,0.0,1,0,2
100,117,513,392,0.0,1,0,2
100,118,646,527,0.0,1,0,2
100,119,286,662,0.0,1,0,2
100,120,631,250,0.0,1,0,2
100,121,436,549,0.0,1,0,2
100,122,563,325,0.0,1,0,2
100,123,486,538,0.0,1,0,2
100,124,509,628,0.0,1,0,2
100,125,567,448,0.0,1,0,3
100,126,478,569,0.0,1,0,3
100,127,356,465,0.0,1,0,3
100,128,367,480,0.0,1,0,3
100,129,591,536,0.0,1,0,3
100,130,307,504,0.0,1,0,3
100,131,603,580,0.0,1,0,3
100,132,553,660,0.0,1,0,3
100,133,609,362,0.0,1,0,3
100,134,538,244,0.0,1,0,3
100,135,380,413,0.0,1,0,3
100,136,530,588,0.0,1,0,3
100,137,421,365,0.0,1,0,3
100,138,529,567,0.0,1,0,3
100,139,516,485,0.0,1,0,3
100,140,426,411,0.0,1,0,3
100,141,393,447,0.0,1,0,3
100,142,443,408,0.0,1,0,3
100,143,440,553,0.0,1,0,3
100,144,425,690,0.0,1,0,3
100,145,710,600,0.0,1,0,3
100,146,591,499,0.0,1,0,3
100,147,528,423,0.0,1,0,3
100,148,524,456,0.0,1,0,3
100,149,453,425,0.0,1,0,3
100,150,488,347,0.0,1,0,3
100,151,691,491,0.0,1,0,3
100,152,800,674,0.0,1,0,3
100,153,483,389,0.0,1,0,3
100,154,504,312,0.0,1,0,3
100,155,398,710,0.0,1,0,3
100,156,748,477,0.0,1,0,3
100,157,444,604,0.0,1,0,3
100,158,496,471,0.0,1,0,3
100,159,438,563,0.0,1,0,3
100,160,669,490,0.0,1,0,3
100,161,522,387,0.0,1,0,3
100,162,464,719,0.0,1,0,3
100,163,457,329,0.0,1,0,3
100,164,453,539,0.0,1,0,3
100,165,733,551,0.0,1,0,3
100,166,463,539,0.0,1,0,3
100,167,403,551,0.0,1,0,3
100,168,383,493,0.0,1,0,3
100,169,218,714,0.0,1,0,3
100,170,548,348,0.0,1,0,3
100,171,493,504,0.0,1,0,3
100,172,211,464,0.0,1,0,3
100,173,521,501,0.0,1,0,3
100,174,578,573,0.0,1,0,3
100,175,425,437,0.0,1,0,3
100,176,715,329,0.0,1,0,3
100,177,523,373,0.0,1,0,3
100,178,580,691,0.0,1,0,3
100,179,248,424,0.0,1,0,3
100,180,521,517,0.0,1,0,3
100,181,492,436,0.0,1,0,3
100,182,640,437,0.0,1,0,3
100,183,637,735,0.0,1,0,3
100,184,465,534,0.0,1,0,3
100,185,439,559,0.0,1,0,3
100,186,648,730,0.0,1,0,3
100,187,641,589,0.0,1,0,3
100,188,519,606,0.0,1,0,3
100,189,578,381,0.0,1,0,3
100,190,432,464,0.0,1,0,3
100,191,515,383,0.0,1,0,3
100,192,631,361,0.0,1,0,3
100,193,378,457,0.0,1,0,3
100,194,548,519,0.0,1,0,3
100,195,553,609,0.0,1,0,3
100,196,751,641,0.0,1,0,3
100,197,346,275,0.0,1,0,3
100,198,629,432,0.0,1,0,3
100,199,433,618,0.0,1,0,3

