Iteration,Passenger_ID,X,Y,Utility,Neighbours,Interest
10,1,484,455,3.7801127101244147,7,1,2
10,2,507,511,4.563393770085675,7,1,2
10,3,392,287,0.0,2,0,2
10,4,567,310,0.0,1,0,2
10,5,465,502,3.75,8,1,2
10,6,362,876,0.0,1,0,2
10,7,314,307,0.0,2,0,2
10,8,305,264,0.0,1,0,2
10,9,473,574,2.217352879001723,7,1,2
10,10,450,651,1.3694869508566698,6,1,2
10,11,510,344,1.3376919845540023,6,1,2
10,12,584,474,0.0,5,0,2
10,13,268,250,0.0,1,0,2
10,14,501,564,2.446448551526718,7,1,2
10,15,346,348,0.0,4,0,2
10,16,557,478,3.6797254073489105,6,1,2
10,17,472,264,0.0,1,0,2
10,18,575,265,0.0,1,0,2
10,19,554,459,0.1656825714481677,6,1,2
10,20,535,412,0.0,7,1,2
10,21,411,491,0.0,8,1,2
10,22,389,411,0.0,5,0,2
10,23,613,473,0.0,5,0,2
10,24,628,437,0.0,4,0,2
10,25,578,489,0.0,5,0,2
10,26,465,698,0.0,3,0,2
10,27,403,597,0.0,5,0,2
10,28,459,444,0.0,7,1,2
10,29,721,421,0.0,2,0,2
10,30,478,392,0.0,7,1,2
10,31,486,427,0.0,7,1,2
10,32,553,383,0.0,6,1,2
10,33,531,676,0.0,4,0,2
10,34,668,474,0.0,3,0,2
10,35,466,491,0.0,8,1,2
10,36,513,384,0.0,7,1,2
10,37,611,318,0.0,1,0,2
10,38,316,958,0.0,0,0,2
10,39,493,481,0.0,8,1,2
10,40,396,606,0.0,6,1,2
10,41,586,446,0.0,5,0,2
10,42,533,531,0.0,7,1,2
10,43,488,589,0.0,7,1,2
10,44,379,440,0.0,6,1,2
10,45,561,719,0.0,3,0,2
10,46,359,545,0.0,6,1,2
10,47,429,559,0.0,6,1,2
10,48,341,578,0.0,5,0,2
10,49,593,552,0.0,5,0,2
10,50,662,542,0.0,3,0,2
10,51,375,489,0.0,6,1,2
10,52,471,548,0.0,7,1,2
10,53,479,520,0.0,7,1,2
10,54,437,484,0.0,8,1,2
10,55,622,707,0.0,2,0,2
10,56,402,618,0.0,6,1,2
10,57,445,416,0.0,7,1,2
10,58,405,485,0.0,7,1,2
10,59,336,422,0.0,4,0,2
10,60,307,217,0.0,1,0,2
10,61,466,490,0.0,1,0,3
10,62,582,457,0.0,0,0,3
10,63,526,503,0.0,0,0,3
10,64,382,644,0.0,0,0,3
10,65,440,554,0.0,0,0,3
10,66,586,502,0.0,0,0,3
10,67,477,511,0.0,1,0,3
10,68,429,731,0.0,0,0,3
10,69,582,483,0.0,0,0,3
10,70,409,614,0.0,0,0,3
10,71,417,547,0.0,1,0,3
10,72,546,567,0.0,0,0,3
10,73,476,658,0.0,0,0,3
10,74,392,507,0.0,1,0,3
10,75,546,532,0.0,0,0,3
10,76,447,493,0.0,1,0,3
10,77,402,610,0.0,0,0,3
10,78,386,440,0.0,1,0,3
10,79,558,229,0.0,0,0,3
10,80,530,404,0.0,1,0,3
10,81,339,577,0.0,0,0,3
10,82,609,476,0.0,0,0,3
10,83,438,359,0.0,1,0,3
10,84,388,387,0.0,1,0,3
10,85,475,556,0.0,0,0,3
10,86,682,574,0.0,0,0,3
10,87,268,557,0.0,0,0,3
10,88,347,645,0.0,0,0,3
10,89,347,658,0.0,0,0,3
10,90,166,313,0.0,0,0,3
10,91,454,354,0.0,1,0,3
10,92,431,516,0.0,1,0,3
10,93,628,641,0.0,0,0,3
10,94,502,474,0.0,1,0,3
10,95,369,533,0.0,1,0,3
10,96,449,612,0.0,0,0,3
10,97,456,465,0.0,1,0,3
10,98,737,676,0.0,0,0,3
10,99,330,670,0.0,0,0,3
10,100,203,442,0.0,1,0,3

