Iteration,Cheesecake,Profiterole,Mucake
1,0,22,20
2,0,25,19
3,0,26,19
4,0,24,21
5,0,22,23
6,0,22,23
7,0,20,25
8,0,20,25
9,0,21,24
10,0,20,26
11,0,22,25
12,0,22,25
13,0,23,24
14,1,24,22
15,1,25,21
16,1,25,21
17,1,25,21
18,1,25,21
19,1,25,21
20,1,25,21
21,1,25,21
22,1,25,21
23,1,24,22
24,1,26,21
25,1,26,21
26,1,25,22
27,1,24,23
28,1,24,23
29,1,23,24
30,1,24,23
31,1,22,25
32,1,22,25
33,1,21,26
34,1,22,25
35,1,22,25
36,1,21,26
37,1,21,26
38,1,20,27
39,1,20,27
40,1,20,27
41,1,20,27
42,1,20,27
43,1,20,27
44,1,20,27
45,1,20,27
46,1,20,27
47,1,19,28
48,1,19,28
49,1,19,28
50,1,19,28
51,1,19,28
52,1,18,29
53,1,18,29
54,1,17,30
55,1,17,30
56,1,18,29
57,1,17,30
58,1,17,30
59,1,17,30
60,1,17,30
61,1,17,30
62,1,17,30
63,1,16,31
64,1,16,31
65,1,16,31
66,1,16,31
67,1,16,31
68,0,16,32
69,0,16,32
70,0,16,32
71,0,17,31
72,0,17,31
73,0,17,31
74,0,18,30
75,0,18,30
76,0,18,30
77,0,18,30
78,0,19,29
79,0,19,29
80,0,19,29
81,0,20,28
82,0,19,29
83,0,19,29
84,0,18,30
85,0,19,29
86,0,19,29
87,0,20,28
88,0,20,28
89,0,20,28
90,0,20,28
91,0,21,27
92,0,21,27
93,0,21,27
94,0,21,27
95,0,21,27
96,0,21,27
97,0,20,28
98,0,20,28
99,0,19,29
100,0,19,29
