Iteration,Vehicle_ID,X,Y,Utility,Capacity,Neighbours
1,0,514,279,0.0,1,0,1
1,1,489,291,0.0,1,0,2
1,2,661,458,3.5919872159671278,0,0,2
1,3,437,366,0.0,1,0,2
1,4,545,476,3.3379229861405335,0,0,2
1,5,442,422,0.0,1,0,2
1,6,607,584,3.7,0,0,2
1,7,490,362,0.0,1,0,2
1,8,647,632,0.0,1,0,2
1,9,564,534,1.6262039184325325,0,0,2
1,10,421,622,3.7793444384266293,0,0,2
1,11,460,468,0.0,1,0,2
1,12,616,373,4.397920271060385,0,0,2
1,13,346,393,3.969223593595585,0,0,2
1,14,527,605,0.0,1,0,2
1,15,561,622,0.0,1,0,2
1,16,428,428,0.0,1,0,2
1,17,560,470,2.699456585934532,0,0,2
1,18,445,352,0.0,1,0,2
1,19,344,468,0.0,1,0,2
1,20,397,433,4.683772233983162,0,0,2
1,21,361,617,0.0,1,0,2
1,22,370,453,4.193774225170145,0,0,2
1,23,729,416,0.0,1,0,2
1,24,521,430,0.0,1,0,2
1,25,352,583,0.0,1,0,2
1,26,543,556,4.292893218813452,0,0,2
1,27,569,672,0.0,1,0,2
1,28,461,609,3.557779489814404,0,0,2
1,29,421,471,0.0,1,0,2
1,30,559,663,0.0,1,0,2
1,31,484,458,0.0,1,0,2
1,32,755,482,0.0,1,0,2
1,33,461,303,0.0,1,0,2
1,34,545,588,0.0,1,0,2
1,35,565,564,0.0,1,0,2
1,36,422,429,4.098612181134003,0,0,2
1,37,339,375,0.0,1,0,2
1,38,425,540,0.0,1,0,2
1,39,610,493,3.653708798216374,0,0,2
1,40,569,691,0.0,1,0,2
1,41,388,561,0.0,1,0,2
1,42,624,383,0.0,1,0,2
1,43,529,565,0.0,1,0,2
1,44,854,615,0.0,1,0,2
1,45,502,661,2.178209788095508,0,0,2
1,46,377,387,0.0,1,0,2
1,47,161,584,0.0,1,0,2
1,48,690,533,3.819957627879406,0,0,2
1,49,204,681,0.0,1,0,2
1,50,745,538,1.421592532983422,0,0,2
1,51,545,626,0.0,1,0,2
1,52,339,634,0.0,1,0,2
1,53,570,481,3.9405189949791457,0,0,2
1,54,740,691,0.0,1,0,2
1,55,482,503,4.098612181134003,0,0,2
1,56,440,431,0.0,1,0,2
1,57,520,520,0.0,1,0,2
1,58,625,599,2.772333059005454,0,0,2
1,59,555,328,0.0,1,0,2
1,60,364,734,0.0,1,0,2
1,61,344,391,0.0,1,0,2
1,62,714,431,0.0,1,0,2
1,63,663,402,0.0,1,0,2
1,64,514,585,0.0,1,0,2
1,65,352,331,0.0,1,0,3
1,66,557,351,0.0,1,0,3
1,67,386,676,0.0,1,0,3
1,68,377,512,0.0,1,0,3
1,69,356,588,3.273008396082946,0,0,3
1,70,263,496,0.0,1,0,3
1,71,535,371,0.0,1,0,3
1,72,488,509,0.0,1,0,3
1,73,547,481,3.399218940641788,0,0,3
1,74,433,654,0.0,1,0,3
1,75,453,574,3.5682178936723647,0,0,3
1,76,332,397,0.0,1,0,3
1,77,509,522,0.0,1,0,3
1,78,330,665,0.0,1,0,3
1,79,484,482,0.0,1,0,3
1,80,333,485,0.0,1,0,3
1,81,749,630,0.0,1,0,3
1,82,608,559,2.7361537154656457,0,0,3
1,83,493,366,0.0,1,0,3
1,84,589,359,0.0,1,0,3
1,85,454,603,0.0,1,0,3
1,86,581,396,0.0,1,0,3
1,87,460,388,4.8197224362268,0,0,3
1,88,683,547,1.5171850465464005,0,0,3
1,89,511,359,0.0,1,0,3
1,90,633,661,0.0,1,0,3
1,91,479,725,0.0,1,0,3
1,92,657,586,4.468492709363268,0,0,3
1,93,553,521,4.25,0,0,3
1,94,530,409,0.0,1,0,3
1,95,658,639,0.0,1,0,3
1,96,411,348,0.0,1,0,3
1,97,459,469,0.0,1,0,3
1,98,414,442,3.253575080342702,0,0,3
1,99,547,449,0.0,1,0,3
1,100,532,448,0.0,1,0,3
1,101,490,579,0.0,1,0,3
1,102,305,351,0.0,1,0,3
1,103,420,519,4.490098048640721,0,0,3
1,104,653,374,3.149324447667825,0,0,3
1,105,440,802,0.0,1,0,3
1,106,556,481,3.4109751417929295,0,0,3
1,107,475,480,0.0,1,0,3
1,108,560,487,2.3457581120026005,0,0,3
1,109,454,458,0.0,1,0,3
1,110,625,610,1.5139563972893286,0,0,3
1,111,438,441,4.54723074309313,0,0,3
1,112,541,324,0.0,1,0,3
1,113,531,553,0.0,1,0,3
1,114,327,329,0.0,1,0,3
1,115,362,431,0.0,1,0,3
1,116,337,407,0.0,1,0,3
1,117,232,542,0.0,1,0,3
1,118,547,307,0.0,1,0,3
1,119,564,412,0.0,1,0,3
1,120,491,512,0.0,1,0,3
1,121,347,544,0.0,1,0,3
1,122,232,596,0.0,1,0,3
1,123,712,557,0.0,1,0,3
1,124,554,357,0.0,1,0,3
1,125,692,456,2.4324135847064463,0,0,3
1,126,607,289,0.0,1,0,3
1,127,496,295,0.0,1,0,3
1,128,649,401,0.0,1,0,3

